,PAREN,SEXO,EDAD,P3_7,NIVEL,GRADO,P3_9_1,P3_9_2,P3_9_3,UPM_DIS,EST_DIS,DOMINIO,TLOC,ESTRATO,ENT,code
29972,1,1,40,2.0,6.0,3.0,2.0,1.0,1.0,4323,170,U,1,2,17,17007545
29973,1,1,21,2.0,2.0,3.0,2.0,1.0,1.0,4324,170,U,1,2,17,17007551
29974,1,2,37,2.0,2.0,6.0,2.0,1.0,1.0,4324,170,U,1,2,17,17007552
29975,1,1,56,2.0,2.0,6.0,2.0,2.0,2.0,4324,170,U,1,2,17,17007553
29976,1,1,52,2.0,8.0,4.0,1.0,1.0,1.0,4324,170,U,1,2,17,17007554
29977,1,1,47,2.0,6.0,3.0,2.0,1.0,1.0,4324,170,U,1,2,17,17007555
29978,1,2,36,2.0,3.0,3.0,2.0,1.0,1.0,4325,170,U,1,2,17,17007591
29979,1,2,36,2.0,8.0,4.0,1.0,1.0,1.0,4325,170,U,1,2,17,17007592
29980,1,1,50,2.0,2.0,6.0,2.0,1.0,1.0,4325,170,U,1,2,17,17007593
29981,1,1,59,2.0,8.0,5.0,2.0,2.0,2.0,4325,170,U,1,2,17,17007594
29982,1,1,53,2.0,6.0,3.0,2.0,2.0,1.0,4325,170,U,1,2,17,17007595
29983,1,1,45,2.0,3.0,3.0,2.0,1.0,1.0,4326,170,U,1,2,17,17007751
29984,1,2,27,2.0,3.0,3.0,2.0,1.0,1.0,4326,170,U,1,2,17,17007752
29985,1,2,54,2.0,5.0,3.0,2.0,2.0,2.0,4326,170,U,1,2,17,17007753
29986,1,2,26,2.0,8.0,4.0,1.0,1.0,1.0,4326,170,U,1,2,17,17007754
29987,1,1,40,2.0,3.0,3.0,2.0,1.0,1.0,4326,170,U,1,2,17,17007755
29988,1,1,44,2.0,8.0,5.0,1.0,1.0,1.0,4327,171,U,1,3,17,17007833
29989,1,1,48,2.0,10.0,2.0,1.0,1.0,1.0,4327,171,U,1,3,17,17007834
29990,1,2,60,2.0,0.0,0.0,2.0,2.0,1.0,4327,171,U,1,3,17,17007835
29991,1,1,57,2.0,6.0,1.0,2.0,2.0,2.0,4328,170,U,1,2,17,17007851
29992,1,1,31,2.0,3.0,3.0,2.0,1.0,1.0,4328,170,U,1,2,17,17007852
29993,1,2,62,2.0,4.0,3.0,1.0,1.0,1.0,4328,170,U,1,2,17,17007853
29994,1,1,54,2.0,3.0,3.0,2.0,1.0,1.0,4328,170,U,1,2,17,17007854
29995,1,1,53,2.0,3.0,2.0,2.0,1.0,1.0,4329,170,U,1,2,17,17007861
29996,1,1,31,2.0,6.0,3.0,9.0,1.0,1.0,4329,170,U,1,2,17,17007862
29997,1,1,79,2.0,3.0,3.0,2.0,2.0,2.0,4329,170,U,1,2,17,17007863
29998,1,1,31,2.0,6.0,3.0,2.0,1.0,1.0,4329,170,U,1,2,17,17007864
29999,1,1,41,2.0,6.0,3.0,1.0,1.0,1.0,4329,170,U,1,2,17,17007865
30000,1,1,45,2.0,8.0,4.0,1.0,1.0,1.0,4330,170,U,1,2,17,17007931
30001,1,2,76,2.0,2.0,6.0,2.0,2.0,2.0,4330,170,U,1,2,17,17007933
30002,1,2,67,2.0,10.0,2.0,1.0,1.0,1.0,4330,170,U,1,2,17,17007934
30003,1,1,48,2.0,3.0,3.0,2.0,1.0,1.0,4330,170,U,1,2,17,17007935
30004,1,1,64,2.0,8.0,4.0,1.0,1.0,1.0,4331,172,U,1,4,17,17008162
30005,1,2,62,2.0,3.0,3.0,2.0,1.0,1.0,4331,172,U,1,4,17,17008163
30006,1,1,50,2.0,4.0,4.0,2.0,1.0,1.0,4331,172,U,1,4,17,17008164
30007,1,1,59,2.0,8.0,5.0,1.0,1.0,1.0,4331,172,U,1,4,17,17008165
30008,1,1,66,2.0,2.0,1.0,2.0,2.0,2.0,4332,170,U,1,2,17,17008221
30009,1,1,55,2.0,3.0,3.0,2.0,1.0,1.0,4332,170,U,1,2,17,17008222
30010,1,2,43,2.0,2.0,6.0,1.0,1.0,1.0,4332,170,U,1,2,17,17008223
30011,1,1,48,2.0,6.0,3.0,2.0,1.0,1.0,4332,170,U,1,2,17,17008224
30012,1,2,32,2.0,6.0,3.0,2.0,1.0,1.0,4332,170,U,1,2,17,17008225
30013,1,1,68,2.0,2.0,6.0,2.0,2.0,2.0,4333,170,U,1,2,17,17008412
30014,1,2,41,2.0,3.0,3.0,2.0,2.0,2.0,4333,170,U,1,2,17,17008412
30015,1,1,52,2.0,3.0,3.0,2.0,2.0,1.0,4333,170,U,1,2,17,17008413
30016,1,1,74,2.0,10.0,3.0,1.0,1.0,1.0,4333,170,U,1,2,17,17008415
30017,1,1,69,2.0,8.0,5.0,1.0,1.0,1.0,4334,172,U,1,4,17,17008481
30018,1,1,41,2.0,8.0,4.0,1.0,1.0,1.0,4334,172,U,1,4,17,17008482
30019,1,1,37,2.0,2.0,6.0,2.0,2.0,1.0,4334,172,U,1,4,17,17008484
30020,1,1,34,2.0,8.0,4.0,1.0,1.0,1.0,4334,172,U,1,4,17,17008485
30021,1,1,50,2.0,3.0,3.0,2.0,1.0,1.0,4335,170,U,1,2,17,17008681
30022,1,2,39,2.0,6.0,2.0,2.0,1.0,1.0,4335,170,U,1,2,17,17008682
30023,1,1,30,2.0,3.0,3.0,2.0,1.0,1.0,4335,170,U,1,2,17,17008683
30024,1,2,72,2.0,2.0,6.0,2.0,2.0,2.0,4335,170,U,1,2,17,17008684
30025,1,1,68,2.0,3.0,3.0,2.0,1.0,1.0,4335,170,U,1,2,17,17008685
30026,1,1,52,2.0,8.0,4.0,1.0,1.0,1.0,4336,172,U,1,4,17,17009011
30027,1,2,77,2.0,3.0,3.0,1.0,1.0,1.0,4336,172,U,1,4,17,17009012
30028,1,2,52,2.0,8.0,4.0,1.0,1.0,1.0,4336,172,U,1,4,17,17009013
30029,1,1,70,2.0,8.0,4.0,1.0,1.0,1.0,4336,172,U,1,4,17,17009014
30030,1,2,75,2.0,6.0,3.0,1.0,1.0,1.0,4337,171,U,1,3,17,17009021
30031,1,2,62,2.0,0.0,0.0,2.0,2.0,2.0,4337,171,U,1,3,17,17009022
30032,1,1,55,2.0,8.0,5.0,1.0,1.0,1.0,4337,171,U,1,3,17,17009023
30033,1,2,44,2.0,8.0,1.0,1.0,1.0,1.0,4337,171,U,1,3,17,17009024
30034,1,1,37,2.0,6.0,3.0,2.0,1.0,1.0,4338,171,U,1,3,17,17009322
30035,1,1,33,2.0,3.0,3.0,1.0,1.0,1.0,4338,171,U,1,3,17,17009323
30036,1,2,82,2.0,2.0,6.0,2.0,2.0,2.0,4338,171,U,1,3,17,17009324
30037,1,1,57,2.0,2.0,6.0,2.0,2.0,1.0,4338,171,U,1,3,17,17009325
30038,1,2,76,2.0,2.0,6.0,2.0,2.0,2.0,4339,171,U,1,3,17,17009352
30039,1,1,25,2.0,6.0,3.0,1.0,1.0,1.0,4339,171,U,1,3,17,17009353
30040,1,2,52,2.0,10.0,2.0,1.0,1.0,1.0,4339,171,U,1,3,17,17009354
30041,1,2,25,2.0,6.0,3.0,2.0,1.0,1.0,4339,171,U,1,3,17,17009355
30042,1,1,29,2.0,6.0,3.0,2.0,1.0,1.0,4340,171,U,1,3,17,17009361
30043,1,2,42,2.0,8.0,4.0,1.0,1.0,1.0,4340,171,U,1,3,17,17009362
30044,1,2,53,2.0,3.0,1.0,2.0,1.0,1.0,4340,171,U,1,3,17,17009363
30045,1,1,36,2.0,3.0,3.0,2.0,1.0,1.0,4340,171,U,1,3,17,17009364
30046,1,1,60,2.0,3.0,3.0,2.0,1.0,1.0,4340,171,U,1,3,17,17009365
30047,1,1,75,2.0,8.0,5.0,2.0,2.0,2.0,4341,171,U,1,3,17,17009521
30048,1,1,53,2.0,8.0,1.0,2.0,1.0,1.0,4341,171,U,1,3,17,17009522
30049,1,2,75,2.0,2.0,3.0,2.0,2.0,2.0,4341,171,U,1,3,17,17009523
30050,1,2,31,2.0,6.0,2.0,1.0,1.0,1.0,4341,171,U,1,3,17,17009524
30051,1,2,51,2.0,2.0,6.0,2.0,1.0,1.0,4341,171,U,1,3,17,17009525
30052,1,1,23,2.0,6.0,3.0,2.0,1.0,1.0,4342,170,U,1,2,17,17009561
30053,1,2,65,2.0,4.0,4.0,1.0,1.0,1.0,4342,170,U,1,2,17,17009563
30054,1,2,89,2.0,3.0,3.0,2.0,2.0,2.0,4342,170,U,1,2,17,17009564
30055,1,2,54,2.0,8.0,3.0,1.0,1.0,2.0,4342,170,U,1,2,17,17009565
30056,1,2,58,2.0,3.0,3.0,1.0,1.0,1.0,4343,170,U,1,2,17,17009601
30057,1,1,62,2.0,6.0,2.0,2.0,1.0,1.0,4343,170,U,1,2,17,17009602
30058,1,1,59,2.0,3.0,2.0,2.0,1.0,1.0,4343,170,U,1,2,17,17009603
30059,1,1,77,2.0,3.0,3.0,2.0,2.0,2.0,4343,170,U,1,2,17,17009604
30060,1,1,38,2.0,6.0,2.0,2.0,1.0,1.0,4343,170,U,1,2,17,17009605
30061,1,1,66,2.0,3.0,3.0,1.0,1.0,1.0,4344,171,U,1,3,17,17009732
30062,1,1,42,2.0,3.0,3.0,2.0,1.0,1.0,4344,171,U,1,3,17,17009733
30063,1,1,56,2.0,6.0,3.0,1.0,1.0,1.0,4344,171,U,1,3,17,17009734
30064,1,2,38,2.0,2.0,6.0,2.0,1.0,1.0,4344,171,U,1,3,17,17009735
30065,1,1,40,2.0,2.0,6.0,2.0,1.0,1.0,4345,170,U,1,2,17,17009841
30066,1,1,38,2.0,8.0,4.0,1.0,1.0,1.0,4345,170,U,1,2,17,17009843
30067,1,1,59,2.0,3.0,3.0,2.0,2.0,2.0,4345,170,U,1,2,17,17009844
30068,1,1,30,2.0,3.0,3.0,1.0,1.0,1.0,4345,170,U,1,2,17,17009845
30069,1,2,69,2.0,2.0,3.0,2.0,2.0,1.0,4346,170,U,1,2,17,17009853
30070,1,2,47,2.0,3.0,3.0,2.0,1.0,1.0,4346,170,U,1,2,17,17009854
30071,1,1,55,2.0,2.0,5.0,2.0,1.0,1.0,4346,170,U,1,2,17,17009855
30072,1,1,35,2.0,8.0,4.0,1.0,1.0,1.0,4347,171,U,1,3,17,17009911
30073,1,2,50,2.0,8.0,4.0,1.0,1.0,1.0,4347,171,U,1,3,17,17009912
30074,1,2,57,2.0,2.0,6.0,2.0,2.0,1.0,4347,171,U,1,3,17,17009913
30075,1,2,64,2.0,2.0,6.0,2.0,1.0,1.0,4347,171,U,1,3,17,17009914
30076,1,1,32,2.0,3.0,3.0,2.0,1.0,1.0,4347,171,U,1,3,17,17009915
30077,1,2,98,2.0,8.0,4.0,1.0,1.0,1.0,4348,170,U,1,2,17,17010211
30078,1,2,43,2.0,5.0,3.0,2.0,1.0,1.0,4348,170,U,1,2,17,17010212
30079,1,1,78,2.0,3.0,3.0,2.0,2.0,2.0,4348,170,U,1,2,17,17010213
30080,1,2,52,2.0,8.0,4.0,2.0,1.0,1.0,4348,170,U,1,2,17,17010214
30081,1,1,31,2.0,8.0,4.0,1.0,1.0,1.0,4348,170,U,1,2,17,17010215
30082,1,1,67,2.0,2.0,3.0,2.0,1.0,1.0,4350,171,U,1,3,17,17010431
30083,1,1,28,2.0,6.0,3.0,2.0,1.0,1.0,4350,171,U,1,3,17,17010432
30084,1,1,40,2.0,8.0,4.0,1.0,1.0,1.0,4350,171,U,1,3,17,17010433
30085,1,1,50,2.0,6.0,3.0,1.0,1.0,1.0,4350,171,U,1,3,17,17010434
30086,1,1,60,2.0,3.0,3.0,2.0,2.0,1.0,4350,171,U,1,3,17,17010435
30087,1,1,85,2.0,6.0,3.0,2.0,1.0,1.0,4351,172,U,1,4,17,17010482
30088,1,2,62,2.0,8.0,4.0,2.0,1.0,2.0,4351,172,U,1,4,17,17010483
30089,1,1,40,2.0,8.0,5.0,1.0,1.0,1.0,4351,172,U,1,4,17,17010484
30090,1,2,58,2.0,4.0,3.0,1.0,1.0,1.0,4352,171,U,1,3,17,17010601
30091,1,1,68,2.0,0.0,0.0,2.0,2.0,2.0,4352,171,U,1,3,17,17010603
30092,1,1,27,1.0,3.0,1.0,2.0,1.0,1.0,4352,171,U,1,3,17,17010604
30093,1,2,91,2.0,2.0,3.0,2.0,2.0,2.0,4353,170,U,1,2,17,17010721
30094,1,1,42,2.0,3.0,3.0,2.0,1.0,1.0,4353,170,U,1,2,17,17010722
30095,1,2,50,2.0,8.0,5.0,1.0,1.0,1.0,4353,170,U,1,2,17,17010723
30096,1,1,49,2.0,3.0,1.0,2.0,2.0,1.0,4353,170,U,1,2,17,17010724
30097,1,2,88,2.0,0.0,0.0,2.0,2.0,2.0,4353,170,U,1,2,17,17010725
30098,1,2,65,2.0,3.0,3.0,2.0,2.0,1.0,4354,171,U,1,3,17,17010811
30099,1,1,40,2.0,3.0,3.0,2.0,2.0,1.0,4354,171,U,1,3,17,17010812
30100,1,1,33,2.0,3.0,3.0,2.0,1.0,1.0,4354,171,U,1,3,17,17010813
30101,1,1,73,2.0,2.0,6.0,2.0,2.0,2.0,4354,171,U,1,3,17,17010814
30102,1,1,48,2.0,6.0,3.0,1.0,1.0,1.0,4354,171,U,1,3,17,17010815
30103,1,2,73,1.0,10.0,2.0,1.0,1.0,1.0,4355,171,U,1,3,17,17010981
30104,1,1,78,2.0,8.0,5.0,1.0,1.0,1.0,4355,171,U,1,3,17,17010982
30105,1,2,68,2.0,8.0,5.0,1.0,1.0,1.0,4355,171,U,1,3,17,17010983
30106,1,1,42,2.0,8.0,4.0,1.0,1.0,1.0,4355,171,U,1,3,17,17010984
30107,1,1,72,2.0,8.0,4.0,2.0,1.0,1.0,4355,171,U,1,3,17,17010985
30108,1,2,55,2.0,4.0,4.0,1.0,1.0,1.0,4356,170,U,1,2,17,17011131
30109,1,1,79,2.0,8.0,5.0,2.0,1.0,1.0,4356,170,U,1,2,17,17011132
30110,1,2,64,2.0,2.0,2.0,2.0,2.0,1.0,4356,170,U,1,2,17,17011133
30111,1,2,65,2.0,2.0,6.0,2.0,2.0,2.0,4356,170,U,1,2,17,17011135
30112,1,1,50,2.0,8.0,4.0,1.0,1.0,1.0,4357,171,U,1,3,17,17011151
30113,1,1,63,2.0,8.0,5.0,1.0,1.0,1.0,4357,171,U,1,3,17,17011152
30114,1,1,84,2.0,0.0,0.0,2.0,2.0,2.0,4357,171,U,1,3,17,17011153
30115,1,2,57,2.0,8.0,4.0,2.0,1.0,1.0,4357,171,U,1,3,17,17011154
30116,1,1,64,2.0,2.0,3.0,2.0,2.0,1.0,4357,171,U,1,3,17,17011155
30117,1,2,82,2.0,2.0,6.0,2.0,2.0,2.0,4358,171,U,1,3,17,17011171
30118,1,2,80,2.0,0.0,0.0,2.0,2.0,2.0,4358,171,U,1,3,17,17011172
30119,1,2,85,2.0,5.0,3.0,2.0,2.0,2.0,4358,171,U,1,3,17,17011174
30120,1,2,38,2.0,3.0,3.0,2.0,1.0,1.0,4358,171,U,1,3,17,17011175
30121,1,1,24,2.0,6.0,3.0,1.0,1.0,1.0,4359,170,U,1,2,17,17011231
30122,1,2,64,2.0,2.0,6.0,2.0,2.0,1.0,4359,170,U,1,2,17,17011232
30123,1,2,24,2.0,6.0,3.0,9.0,1.0,1.0,4359,170,U,1,2,17,17011234
30124,1,2,59,2.0,2.0,6.0,2.0,2.0,1.0,4359,170,U,1,2,17,17011235
30125,1,1,48,2.0,3.0,3.0,2.0,1.0,1.0,4360,170,U,1,2,17,17011382
30126,1,2,59,2.0,2.0,6.0,2.0,1.0,1.0,4360,170,U,1,2,17,17011383
30127,1,1,32,2.0,2.0,6.0,2.0,1.0,1.0,4360,170,U,1,2,17,17011384
30128,1,2,50,2.0,8.0,4.0,1.0,1.0,1.0,4360,170,U,1,2,17,17011385
30129,1,1,65,2.0,3.0,3.0,2.0,1.0,1.0,4361,170,U,1,2,17,17011471
30130,1,1,32,2.0,6.0,3.0,2.0,1.0,1.0,4361,170,U,1,2,17,17011472
30131,1,2,51,2.0,2.0,6.0,2.0,2.0,2.0,4361,170,U,1,2,17,17011473
30132,1,1,30,2.0,3.0,3.0,2.0,1.0,1.0,4361,170,U,1,2,17,17011474
30133,1,2,77,2.0,0.0,0.0,2.0,2.0,2.0,4361,170,U,1,2,17,17011475
30134,1,2,83,2.0,2.0,2.0,2.0,2.0,2.0,4362,171,U,1,3,17,17011491
30135,1,2,52,2.0,6.0,3.0,2.0,2.0,1.0,4362,171,U,1,3,17,17011492
30136,1,1,62,2.0,8.0,3.0,1.0,1.0,1.0,4362,171,U,1,3,17,17011493
30137,1,2,54,2.0,7.0,3.0,2.0,1.0,1.0,4362,171,U,1,3,17,17011494
30138,1,2,67,2.0,3.0,3.0,1.0,1.0,1.0,4362,171,U,1,3,17,17011495
30139,1,2,48,2.0,3.0,3.0,2.0,1.0,1.0,4363,170,U,1,2,17,17011771
30140,1,2,46,2.0,3.0,3.0,2.0,2.0,2.0,4363,170,U,1,2,17,17011773
30141,1,2,58,2.0,3.0,3.0,2.0,1.0,1.0,4363,170,U,1,2,17,17011774
30142,1,1,49,2.0,3.0,3.0,2.0,2.0,1.0,4363,170,U,1,2,17,17011775
30143,1,1,54,2.0,3.0,3.0,9.0,9.0,1.0,4364,170,U,1,2,17,17012081
30144,1,2,78,2.0,0.0,0.0,2.0,2.0,1.0,4364,170,U,1,2,17,17012082
30145,1,1,30,2.0,10.0,2.0,1.0,1.0,1.0,4364,170,U,1,2,17,17012085
30146,1,2,34,2.0,6.0,3.0,1.0,1.0,1.0,4365,170,U,1,2,17,17012251
30147,1,2,54,2.0,5.0,2.0,1.0,1.0,1.0,4365,170,U,1,2,17,17012252
30148,1,2,53,2.0,3.0,2.0,2.0,1.0,1.0,4365,170,U,1,2,17,17012253
30149,1,2,57,2.0,8.0,3.0,1.0,1.0,1.0,4365,170,U,1,2,17,17012254
30150,1,1,47,2.0,6.0,3.0,1.0,1.0,1.0,4366,171,U,1,3,17,17012401
30151,1,1,28,1.0,6.0,3.0,1.0,1.0,1.0,4366,171,U,1,3,17,17012402
30152,1,2,19,1.0,8.0,1.0,1.0,1.0,1.0,4366,171,U,1,3,17,17012403
30153,1,1,29,2.0,8.0,4.0,1.0,1.0,1.0,4366,171,U,1,3,17,17012404
30154,1,1,43,2.0,8.0,5.0,1.0,1.0,1.0,4367,171,U,1,3,17,17012421
30155,1,1,50,2.0,8.0,2.0,1.0,1.0,1.0,4367,171,U,1,3,17,17012422
30156,1,1,76,2.0,3.0,3.0,2.0,1.0,1.0,4367,171,U,1,3,17,17012423
30157,1,2,38,2.0,6.0,2.0,1.0,1.0,1.0,4367,171,U,1,3,17,17012424
30158,1,1,27,2.0,8.0,5.0,1.0,1.0,1.0,4367,171,U,1,3,17,17012425
30159,1,1,38,2.0,2.0,5.0,2.0,2.0,1.0,4368,170,U,1,2,17,17012471
30160,1,1,50,2.0,3.0,2.0,2.0,1.0,1.0,4368,170,U,1,2,17,17012472
30161,1,2,49,2.0,3.0,3.0,2.0,2.0,1.0,4368,170,U,1,2,17,17012473
30162,1,2,79,2.0,2.0,1.0,2.0,2.0,1.0,4368,170,U,1,2,17,17012474
30163,1,1,28,2.0,3.0,3.0,1.0,1.0,1.0,4368,170,U,1,2,17,17012475
30164,1,1,38,2.0,99.0,9.0,2.0,2.0,2.0,4369,170,U,1,2,17,17012551
30165,1,1,52,2.0,8.0,4.0,1.0,1.0,1.0,4369,170,U,1,2,17,17012552
30166,1,2,54,2.0,3.0,2.0,2.0,2.0,1.0,4369,170,U,1,2,17,17012553
30167,1,1,52,2.0,2.0,6.0,1.0,1.0,1.0,4369,170,U,1,2,17,17012554
30168,1,1,64,2.0,2.0,3.0,2.0,2.0,1.0,4369,170,U,1,2,17,17012555
30169,1,1,48,2.0,2.0,6.0,2.0,2.0,2.0,4370,170,U,1,2,17,17012571
30170,1,2,56,2.0,2.0,6.0,2.0,2.0,2.0,4370,170,U,1,2,17,17012572
30171,1,1,64,2.0,2.0,5.0,2.0,2.0,1.0,4370,170,U,1,2,17,17012573
30172,1,1,38,2.0,6.0,3.0,2.0,2.0,1.0,4370,170,U,1,2,17,17012574
30173,1,1,37,2.0,2.0,6.0,2.0,2.0,2.0,4370,170,U,1,2,17,17012575
30174,1,2,45,2.0,2.0,6.0,2.0,2.0,1.0,4371,170,U,1,2,17,17012591
30175,1,1,35,2.0,3.0,3.0,2.0,1.0,1.0,4371,170,U,1,2,17,17012592
30176,1,1,68,2.0,2.0,2.0,2.0,2.0,1.0,4371,170,U,1,2,17,17012593
30177,1,1,58,2.0,2.0,6.0,2.0,2.0,2.0,4371,170,U,1,2,17,17012595
30178,1,2,38,2.0,3.0,3.0,2.0,1.0,1.0,4371,170,U,1,2,17,17012595
30179,1,1,24,2.0,3.0,3.0,1.0,1.0,1.0,4371,170,U,1,2,17,17012595
30180,1,2,53,2.0,3.0,3.0,2.0,1.0,1.0,4372,171,U,1,3,17,17012674
30181,1,1,66,2.0,6.0,3.0,1.0,1.0,1.0,4372,171,U,1,3,17,17012675
30182,1,1,30,2.0,3.0,3.0,2.0,1.0,1.0,4373,170,U,1,2,17,17012701
30183,1,1,50,2.0,2.0,6.0,2.0,1.0,1.0,4373,170,U,1,2,17,17012703
30184,1,1,60,2.0,2.0,4.0,2.0,2.0,2.0,4373,170,U,1,2,17,17012705
30185,1,1,55,2.0,2.0,6.0,2.0,2.0,1.0,4374,170,U,1,2,17,17012771
30186,1,2,59,2.0,3.0,3.0,2.0,2.0,1.0,4374,170,U,1,2,17,17012772
30187,1,1,38,2.0,3.0,3.0,2.0,2.0,2.0,4374,170,U,1,2,17,17012773
30188,1,2,38,2.0,6.0,3.0,1.0,1.0,1.0,4374,170,U,1,2,17,17012774
30189,1,1,67,2.0,2.0,6.0,2.0,2.0,1.0,4374,170,U,1,2,17,17012775
30190,1,1,30,2.0,7.0,3.0,2.0,1.0,1.0,4375,172,U,1,4,17,17013071
30191,1,1,50,2.0,7.0,3.0,1.0,1.0,1.0,4375,172,U,1,4,17,17013073
30192,1,2,70,2.0,8.0,5.0,1.0,1.0,1.0,4375,172,U,1,4,17,17013074
30193,1,2,69,2.0,3.0,3.0,2.0,1.0,1.0,4375,172,U,1,4,17,17013075
30194,1,2,32,1.0,8.0,3.0,1.0,1.0,1.0,4376,171,U,1,3,17,17013181
30195,1,2,68,2.0,8.0,5.0,2.0,1.0,1.0,4376,171,U,1,3,17,17013182
30196,1,2,47,2.0,3.0,3.0,1.0,1.0,1.0,4376,171,U,1,3,17,17013183
30197,1,1,46,2.0,8.0,5.0,1.0,1.0,1.0,4376,171,U,1,3,17,17013184
30198,1,2,29,2.0,8.0,4.0,1.0,1.0,1.0,4376,171,U,1,3,17,17013185
30199,1,1,38,2.0,3.0,3.0,1.0,1.0,1.0,4377,172,U,1,4,17,17013211
30200,1,1,49,2.0,7.0,3.0,1.0,1.0,1.0,4377,172,U,1,4,17,17013212
30201,1,2,83,2.0,3.0,3.0,2.0,2.0,1.0,4377,172,U,1,4,17,17013214
30202,1,2,69,2.0,8.0,5.0,2.0,1.0,1.0,4377,172,U,1,4,17,17013215
30203,1,1,62,2.0,0.0,0.0,2.0,1.0,1.0,4378,170,U,1,2,17,17013241
30204,1,1,44,2.0,3.0,3.0,1.0,1.0,1.0,4378,170,U,1,2,17,17013242
30205,1,2,53,2.0,6.0,3.0,1.0,1.0,1.0,4378,170,U,1,2,17,17013243
30206,1,1,39,2.0,3.0,2.0,2.0,1.0,1.0,4378,170,U,1,2,17,17013244
30207,1,1,48,2.0,8.0,4.0,1.0,1.0,1.0,4378,170,U,1,2,17,17013245
30208,1,2,63,2.0,3.0,3.0,1.0,1.0,1.0,4379,171,U,1,3,17,17013311
30209,1,1,41,2.0,3.0,3.0,1.0,1.0,1.0,4379,171,U,1,3,17,17013312
30210,1,1,52,2.0,10.0,2.0,1.0,1.0,1.0,4379,171,U,1,3,17,17013314
30211,1,1,72,2.0,8.0,4.0,2.0,2.0,1.0,4379,171,U,1,3,17,17013315
30212,1,1,61,2.0,5.0,3.0,2.0,1.0,1.0,4380,171,U,1,3,17,17013612
30213,1,1,72,2.0,2.0,6.0,2.0,2.0,2.0,4380,171,U,1,3,17,17013613
30214,1,1,60,2.0,2.0,5.0,2.0,2.0,1.0,4380,171,U,1,3,17,17013614
30215,1,1,58,2.0,8.0,3.0,2.0,1.0,1.0,4380,171,U,1,3,17,17013615
30216,1,1,53,2.0,8.0,5.0,1.0,1.0,1.0,4381,170,U,1,2,17,17013721
30217,1,1,67,2.0,3.0,3.0,2.0,1.0,1.0,4381,170,U,1,2,17,17013722
30218,1,1,68,2.0,3.0,3.0,2.0,1.0,1.0,4381,170,U,1,2,17,17013723
30219,1,1,34,2.0,3.0,3.0,1.0,1.0,1.0,4381,170,U,1,2,17,17013723
30220,1,1,70,2.0,5.0,3.0,2.0,2.0,2.0,4381,170,U,1,2,17,17013724
30221,1,1,66,2.0,3.0,3.0,2.0,2.0,2.0,4381,170,U,1,2,17,17013725
30222,1,1,85,2.0,2.0,6.0,2.0,2.0,2.0,4382,171,U,1,3,17,17014081
30223,1,1,31,2.0,8.0,4.0,2.0,1.0,1.0,4382,171,U,1,3,17,17014082
30224,1,1,47,2.0,3.0,3.0,2.0,1.0,1.0,4382,171,U,1,3,17,17014083
30225,1,2,34,2.0,6.0,3.0,1.0,1.0,1.0,4382,171,U,1,3,17,17014085
30226,1,2,31,2.0,8.0,4.0,1.0,1.0,1.0,4383,170,U,1,2,17,17014132
30227,1,2,52,2.0,3.0,3.0,2.0,1.0,1.0,4383,170,U,1,2,17,17014133
30228,1,1,40,2.0,3.0,3.0,2.0,1.0,1.0,4383,170,U,1,2,17,17014134
30229,1,2,78,2.0,2.0,6.0,2.0,2.0,1.0,4383,170,U,1,2,17,17014135
30230,1,2,78,2.0,0.0,0.0,9.0,9.0,9.0,4384,170,U,1,2,17,17014481
30231,1,1,44,2.0,3.0,3.0,1.0,1.0,1.0,4384,170,U,1,2,17,17014483
30232,1,1,65,2.0,3.0,3.0,2.0,2.0,1.0,4384,170,U,1,2,17,17014484
30233,1,2,65,2.0,2.0,1.0,2.0,2.0,2.0,4384,170,U,1,2,17,17014485
30234,1,2,51,2.0,6.0,3.0,2.0,1.0,1.0,4385,170,U,1,2,17,17014521
30235,1,1,74,2.0,2.0,6.0,2.0,2.0,2.0,4385,170,U,1,2,17,17014522
30236,1,2,71,2.0,6.0,3.0,1.0,1.0,1.0,4385,170,U,1,2,17,17014523
30237,1,2,29,2.0,3.0,3.0,2.0,1.0,1.0,4385,170,U,1,2,17,17014524
30238,1,2,45,2.0,6.0,3.0,2.0,1.0,1.0,4385,170,U,1,2,17,17014525
30239,1,2,81,2.0,0.0,0.0,9.0,9.0,9.0,4386,171,U,1,3,17,17014681
30240,1,1,42,2.0,3.0,3.0,2.0,1.0,1.0,4386,171,U,1,3,17,17014682
30241,1,1,57,2.0,8.0,4.0,1.0,1.0,1.0,4386,171,U,1,3,17,17014683
30242,1,2,70,2.0,2.0,1.0,2.0,2.0,2.0,4386,171,U,1,3,17,17014684
30243,1,1,71,2.0,2.0,6.0,2.0,2.0,2.0,4386,171,U,1,3,17,17014685
30244,1,2,37,2.0,8.0,5.0,1.0,1.0,1.0,4387,171,U,1,3,17,17014692
30245,1,1,34,2.0,10.0,2.0,1.0,1.0,1.0,4387,171,U,1,3,17,17014693
30246,1,1,45,2.0,3.0,3.0,2.0,1.0,1.0,4387,171,U,1,3,17,17014694
30247,1,2,24,2.0,6.0,3.0,2.0,1.0,1.0,4387,171,U,1,3,17,17014694
30248,1,1,47,2.0,6.0,2.0,2.0,1.0,1.0,4387,171,U,1,3,17,17014695
30249,1,1,82,2.0,2.0,3.0,9.0,9.0,9.0,4388,170,U,1,2,17,17014831
