UPM,VIV_SEL,P1_1,P1_2,P1_3,P1_4,P1_5_1,P1_5_2,P1_5_3,P2_1,P2_2,P2_3,FAC_VIV,UPM_DIS,EST_DIS,DOMINIO,TLOC,ESTRATO,ENT
0100668,02,3,1,1,1,1,1,1,4,1,,193,00079,008,U,1,4,01
0100668,03,3,1,1,1,1,1,1,2,1,,193,00079,008,U,1,4,01
0100668,04,3,1,1,1,1,1,1,4,1,,193,00079,008,U,1,4,01
0100668,05,3,1,1,1,1,1,1,4,1,,193,00079,008,U,1,4,01
0100672,01,3,1,1,1,1,1,1,2,1,,219,00080,008,U,1,4,01
0100672,02,3,1,1,1,1,1,1,3,1,,219,00080,008,U,1,4,01
0100672,03,3,1,1,1,1,1,1,3,1,,219,00080,008,U,1,4,01
0100672,04,3,1,1,1,1,2,1,1,1,,219,00080,008,U,1,4,01
0100672,05,3,1,1,1,1,1,2,3,1,,219,00080,008,U,1,4,01
0100692,01,2,1,1,1,1,2,2,4,1,,186,00081,007,U,1,3,01
0100692,03,1,1,1,1,1,1,2,5,1,,186,00081,007,U,1,3,01
0100692,04,3,1,1,1,1,1,1,1,1,,186,00081,007,U,1,3,01
0100692,05,3,1,1,1,1,1,1,4,1,,186,00081,007,U,1,3,01
0100697,01,3,1,1,1,1,1,1,3,1,,183,00082,007,U,1,3,01
0100697,02,3,1,1,1,1,1,1,3,1,,183,00082,007,U,1,3,01
0100697,03,3,1,1,1,1,1,2,1,1,,183,00082,007,U,1,3,01
0100697,04,3,1,1,1,1,1,1,2,1,,183,00082,007,U,1,3,01
0100697,05,2,1,1,1,2,1,1,1,1,,183,00082,007,U,1,3,01
0100701,01,3,1,1,1,1,1,1,1,1,,168,00083,007,U,1,3,01
0100701,02,3,1,1,1,1,1,1,5,1,,168,00083,007,U,1,3,01
0100701,03,3,1,1,1,1,1,1,3,1,,168,00083,007,U,1,3,01
0100701,04,3,1,1,1,1,1,2,4,1,,168,00083,007,U,1,3,01
0100701,05,3,1,1,1,1,1,1,2,1,,168,00083,007,U,1,3,01
0100704,02,3,1,1,1,1,1,1,4,1,,198,00084,007,U,1,3,01
0100704,03,3,1,1,1,1,1,1,3,1,,198,00084,007,U,1,3,01
0100704,04,3,1,1,1,2,2,2,5,1,,198,00084,007,U,1,3,01
0100704,05,3,1,1,1,2,2,2,1,1,,198,00084,007,U,1,3,01
0100712,01,2,1,1,1,1,1,2,4,1,,188,00085,006,U,1,2,01
0100712,03,2,1,1,1,1,1,1,5,1,,188,00085,006,U,1,2,01
0100712,04,2,1,1,1,1,2,2,3,1,,188,00085,006,U,1,2,01
0100712,05,3,1,1,1,1,2,1,3,1,,188,00085,006,U,1,2,01
0100733,01,3,1,1,1,1,1,1,2,1,,229,00086,006,U,1,2,01
0100733,02,3,1,1,1,1,1,1,2,1,,229,00086,006,U,1,2,01
0100733,03,3,1,1,1,1,1,2,3,1,,229,00086,006,U,1,2,01
0100733,05,3,1,1,1,1,1,1,4,1,,229,00086,006,U,1,2,01
0100739,01,2,1,1,1,1,2,2,1,1,,199,00087,006,U,1,2,01
0100739,02,3,1,1,1,1,1,2,1,1,,199,00087,006,U,1,2,01
0100739,03,2,1,1,1,1,1,1,6,1,,199,00087,006,U,1,2,01
0100739,04,3,1,1,1,1,1,2,7,1,,199,00087,006,U,1,2,01
0100739,05,3,1,1,1,1,1,1,3,1,,199,00087,006,U,1,2,01
0100749,02,3,1,1,1,1,1,1,3,1,,181,00088,006,U,1,2,01
0100749,03,3,1,1,1,1,1,2,5,1,,181,00088,006,U,1,2,01
0100749,04,3,1,1,1,1,1,2,2,1,,181,00088,006,U,1,2,01
0100749,05,3,1,1,1,1,1,2,1,1,,181,00088,006,U,1,2,01
0100750,01,2,1,1,1,1,1,2,4,1,,112,00089,006,U,1,2,01
0100750,02,3,1,1,1,1,1,1,7,1,,112,00089,006,U,1,2,01
0100750,03,2,1,1,1,1,1,2,5,1,,112,00089,006,U,1,2,01
0100750,04,3,1,1,1,1,1,1,5,2,2,112,00089,006,U,1,2,01
0100750,05,3,1,1,1,1,1,1,4,1,,112,00089,006,U,1,2,01
0100768,01,2,1,1,1,1,1,2,4,1,,218,00090,006,U,1,2,01
0100768,02,3,1,1,1,1,1,2,6,1,,218,00090,006,U,1,2,01
0100768,03,3,1,1,1,1,1,2,3,1,,218,00090,006,U,1,2,01
0100768,04,3,2,1,1,2,2,2,3,1,,218,00090,006,U,1,2,01
0100768,05,3,1,1,1,1,1,2,5,1,,218,00090,006,U,1,2,01
0100778,01,2,1,1,1,1,1,1,5,1,,218,00091,006,U,1,2,01
0100778,02,3,1,1,1,2,2,2,3,1,,218,00091,006,U,1,2,01
0100778,03,3,1,1,1,1,2,2,4,1,,218,00091,006,U,1,2,01
0100778,04,2,1,1,1,1,1,2,7,1,,218,00091,006,U,1,2,01
0100778,05,3,1,1,1,1,1,1,6,1,,218,00091,006,U,1,2,01
0100784,01,3,1,1,1,1,1,1,2,1,,229,00092,008,U,1,4,01
0100784,05,3,1,1,1,1,1,1,4,1,,229,00092,008,U,1,4,01
0100794,01,3,1,1,1,1,1,2,2,1,,178,00093,007,U,1,3,01
0100794,02,3,1,1,1,1,1,1,4,1,,178,00093,007,U,1,3,01
0100794,03,3,1,1,1,1,1,1,4,1,,178,00093,007,U,1,3,01
0100794,04,3,1,1,1,1,1,1,2,1,,178,00093,007,U,1,3,01
0100794,05,3,1,1,1,1,1,1,1,1,,178,00093,007,U,1,3,01
0100809,01,3,1,1,1,1,1,1,4,1,,169,00094,007,U,1,3,01
0100809,02,3,1,1,1,1,1,1,3,1,,169,00094,007,U,1,3,01
0100809,03,3,1,1,1,1,1,1,4,1,,169,00094,007,U,1,3,01
0100809,04,3,1,1,1,1,1,1,3,1,,169,00094,007,U,1,3,01
0100809,05,3,1,1,1,1,1,1,4,1,,169,00094,007,U,1,3,01
0100810,01,3,1,1,1,1,1,2,5,1,,159,00095,007,U,1,3,01
0100810,02,3,1,1,1,1,2,2,1,1,,159,00095,007,U,1,3,01
0100810,03,3,1,1,1,1,1,1,8,1,,159,00095,007,U,1,3,01
0100810,04,2,1,1,1,1,1,2,3,1,,159,00095,007,U,1,3,01
0100810,05,2,1,1,1,1,1,1,3,1,,159,00095,007,U,1,3,01
0100812,01,3,1,1,1,1,1,2,5,1,,193,00096,007,U,1,3,01
0100812,02,3,1,1,1,1,1,2,4,1,,193,00096,007,U,1,3,01
0100812,03,3,1,1,1,1,1,1,5,1,,193,00096,007,U,1,3,01
0100812,04,3,1,1,1,1,1,2,2,1,,193,00096,007,U,1,3,01
0100812,05,3,1,1,1,1,1,2,2,1,,193,00096,007,U,1,3,01
0100817,01,3,1,1,1,1,1,1,2,2,2,155,00097,007,U,1,3,01
0100817,02,3,1,1,1,1,2,2,2,1,,155,00097,007,U,1,3,01
0100817,03,2,1,1,1,1,1,2,1,1,,155,00097,007,U,1,3,01
0100817,04,3,1,1,1,1,1,1,2,1,,155,00097,007,U,1,3,01
0100817,05,2,1,1,1,1,1,2,1,1,,155,00097,007,U,1,3,01
0100820,01,3,1,1,1,1,1,2,4,1,,178,00098,007,U,1,3,01
0100820,02,3,1,1,1,1,1,2,7,1,,178,00098,007,U,1,3,01
0100820,03,3,1,1,1,1,1,2,2,1,,178,00098,007,U,1,3,01
0100820,04,3,1,1,1,1,1,1,2,1,,178,00098,007,U,1,3,01
0100820,05,3,1,1,1,1,1,2,1,1,,178,00098,007,U,1,3,01
0100822,01,3,1,1,1,1,1,1,4,1,,158,00099,007,U,1,3,01
0100822,02,3,1,1,1,1,1,1,4,1,,158,00099,007,U,1,3,01
0100822,03,2,1,1,1,1,1,2,2,1,,158,00099,007,U,1,3,01
0100822,04,3,1,1,1,1,1,1,1,1,,158,00099,007,U,1,3,01
0100822,05,3,1,1,1,1,1,2,2,1,,158,00099,007,U,1,3,01
0100827,01,3,1,1,1,1,1,1,5,1,,172,00100,007,U,1,3,01
0100827,02,3,1,1,1,1,1,1,3,1,,172,00100,007,U,1,3,01
0100827,03,3,1,1,1,1,1,1,3,1,,172,00100,007,U,1,3,01
0100827,04,3,1,1,1,1,1,1,6,1,,172,00100,007,U,1,3,01
0100827,05,2,1,1,1,1,1,1,2,1,,172,00100,007,U,1,3,01
0100834,01,3,1,1,1,1,1,1,2,1,,183,00101,007,U,1,3,01
0100834,02,2,1,1,1,1,1,2,1,1,,183,00101,007,U,1,3,01
0100834,03,3,1,1,1,1,1,1,3,1,,183,00101,007,U,1,3,01
0100834,04,1,1,1,1,1,1,1,4,1,,183,00101,007,U,1,3,01
0100834,05,3,1,1,1,1,1,2,2,1,,183,00101,007,U,1,3,01
0100844,01,3,1,1,1,1,1,1,4,1,,178,00102,007,U,1,3,01
0100844,02,1,1,1,1,1,1,2,4,1,,178,00102,007,U,1,3,01
0100844,03,3,1,1,1,1,1,1,5,1,,178,00102,007,U,1,3,01
0100844,04,3,1,1,1,1,1,1,4,1,,178,00102,007,U,1,3,01
0100844,05,3,1,1,1,1,2,2,4,1,,178,00102,007,U,1,3,01
0100846,02,3,1,1,1,1,1,2,2,1,,162,00103,006,U,1,2,01
0100846,03,3,1,1,1,2,2,2,1,1,,162,00103,006,U,1,2,01
0100846,04,3,1,1,1,1,1,2,5,1,,162,00103,006,U,1,2,01
0100846,05,3,1,1,1,1,1,2,4,1,,162,00103,006,U,1,2,01
0100867,01,3,1,1,1,1,1,1,2,1,,187,00104,006,U,1,2,01
0100867,02,2,1,1,1,1,2,2,3,1,,187,00104,006,U,1,2,01
0100867,04,2,1,1,1,1,1,1,3,1,,187,00104,006,U,1,2,01
0100867,05,2,1,1,1,1,1,2,6,1,,187,00104,006,U,1,2,01
0100872,01,3,1,1,1,1,1,1,2,1,,196,00105,006,U,1,2,01
0100872,02,3,1,1,1,1,1,1,3,1,,196,00105,006,U,1,2,01
0100872,03,3,1,1,1,1,1,2,4,1,,196,00105,006,U,1,2,01
0100872,04,2,1,1,1,2,2,2,1,1,,196,00105,006,U,1,2,01
0100872,05,2,1,1,1,2,1,2,12,2,2,196,00105,006,U,1,2,01
0100878,01,2,1,1,1,1,1,2,4,1,,197,00106,007,U,1,3,01
0100878,02,3,1,1,1,2,1,1,2,1,,197,00106,007,U,1,3,01
0100878,03,3,1,1,1,1,1,1,1,1,,197,00106,007,U,1,3,01
0100878,04,3,1,1,1,1,1,1,6,1,,197,00106,007,U,1,3,01
0100878,05,3,1,1,1,1,1,1,2,1,,197,00106,007,U,1,3,01
0100880,01,3,1,1,1,1,1,2,4,1,,196,00107,006,U,1,2,01
0100880,02,3,1,1,1,1,1,1,4,1,,196,00107,006,U,1,2,01
0100880,03,3,1,1,1,1,1,1,2,1,,196,00107,006,U,1,2,01
0100881,01,3,1,1,1,1,1,2,4,1,,226,00108,006,U,1,2,01
0100881,02,2,1,1,1,1,2,2,6,1,,226,00108,006,U,1,2,01
0100881,03,3,1,1,1,1,2,2,2,1,,226,00108,006,U,1,2,01
0100881,04,2,1,1,1,1,1,1,5,1,,226,00108,006,U,1,2,01
0100881,05,3,1,1,1,1,1,1,2,1,,226,00108,006,U,1,2,01
0100885,01,3,1,1,1,1,1,2,3,1,,178,00109,006,U,1,2,01
0100885,02,2,1,1,1,2,1,1,1,1,,178,00109,006,U,1,2,01
0100885,03,2,1,1,1,1,1,1,2,1,,178,00109,006,U,1,2,01
0100885,04,2,1,1,1,1,1,2,2,1,,178,00109,006,U,1,2,01
0100885,05,2,1,1,1,1,1,2,2,1,,178,00109,006,U,1,2,01
0100898,01,3,1,1,1,1,1,1,5,1,,221,00110,008,U,1,4,01
0100898,02,3,1,1,1,1,1,1,2,1,,221,00110,008,U,1,4,01
0100898,03,3,1,1,1,1,1,1,4,1,,221,00110,008,U,1,4,01
0100898,04,3,1,1,1,1,1,1,3,1,,221,00110,008,U,1,4,01
0100898,05,3,1,1,1,1,1,1,4,1,,221,00110,008,U,1,4,01
0100905,01,3,1,1,1,1,1,1,1,1,,194,00111,008,U,1,4,01
0100905,02,3,1,1,1,1,1,1,2,1,,194,00111,008,U,1,4,01
0100905,03,3,1,1,1,1,1,1,5,1,,194,00111,008,U,1,4,01
0100905,04,3,1,1,1,1,1,1,4,1,,194,00111,008,U,1,4,01
0100911,01,3,1,1,1,1,1,1,4,1,,233,00112,008,U,1,4,01
0100911,02,3,1,1,1,1,1,1,3,1,,233,00112,008,U,1,4,01
0100911,04,3,1,1,1,1,1,1,5,1,,233,00112,008,U,1,4,01
0100911,05,3,1,1,1,1,1,1,3,1,,233,00112,008,U,1,4,01
0100916,01,3,1,1,1,1,1,1,5,1,,177,00113,007,U,1,3,01
0100916,02,3,1,1,1,1,1,1,4,1,,177,00113,007,U,1,3,01
0100916,03,3,1,1,1,1,1,1,5,1,,177,00113,007,U,1,3,01
0100916,04,2,1,1,1,1,1,1,7,1,,177,00113,007,U,1,3,01
0100916,05,3,1,1,1,1,1,1,2,1,,177,00113,007,U,1,3,01
0100922,01,3,1,1,1,1,1,1,3,1,,284,00114,008,U,1,4,01
0100922,03,3,1,1,1,1,1,1,2,1,,284,00114,008,U,1,4,01
0100922,04,3,1,1,1,1,1,1,4,1,,284,00114,008,U,1,4,01
0100922,05,3,1,1,1,1,1,1,2,1,,284,00114,008,U,1,4,01
0100936,01,3,1,1,1,1,1,1,2,1,,210,00115,008,U,1,4,01
0100936,02,3,1,1,1,1,1,1,2,1,,210,00115,008,U,1,4,01
0100936,03,2,1,1,1,2,2,2,5,1,,210,00115,008,U,1,4,01
0100936,04,3,1,1,1,1,1,1,1,1,,210,00115,008,U,1,4,01
0100949,01,3,1,1,1,1,1,1,3,1,,196,00116,007,U,1,3,01
0100949,02,3,1,1,1,1,1,1,5,1,,196,00116,007,U,1,3,01
0100949,03,3,1,1,1,1,2,2,2,1,,196,00116,007,U,1,3,01
0100949,04,3,1,1,1,1,1,1,2,1,,196,00116,007,U,1,3,01
0100949,05,3,1,1,1,1,1,1,3,1,,196,00116,007,U,1,3,01
0100970,01,3,1,1,1,1,1,2,6,1,,170,00117,007,U,1,3,01
0100970,02,3,1,1,1,1,1,1,3,1,,170,00117,007,U,1,3,01
0100970,03,3,1,1,1,1,1,1,5,1,,170,00117,007,U,1,3,01
0100970,04,3,1,1,1,1,1,2,7,1,,170,00117,007,U,1,3,01
0100970,05,3,1,1,1,1,1,2,3,1,,170,00117,007,U,1,3,01
0100971,02,3,1,1,1,1,1,1,2,1,,173,00118,007,U,1,3,01
0100971,04,3,1,1,1,1,1,1,5,1,,173,00118,007,U,1,3,01
0100971,05,3,1,1,1,1,1,2,1,1,,173,00118,007,U,1,3,01
0100975,01,3,1,1,1,1,1,1,4,1,,195,00119,008,U,1,4,01
0100975,02,3,1,1,1,1,1,1,4,1,,195,00119,008,U,1,4,01
0100975,03,3,1,1,1,1,1,1,1,1,,195,00119,008,U,1,4,01
0100975,04,3,1,1,1,1,1,1,3,1,,195,00119,008,U,1,4,01
0100975,05,3,1,1,1,1,1,1,5,1,,195,00119,008,U,1,4,01
0101013,01,3,1,1,1,1,1,1,2,1,,183,00120,007,U,1,3,01
0101013,02,3,1,1,1,1,2,1,4,1,,183,00120,007,U,1,3,01
0101013,03,3,1,1,1,1,1,1,4,1,,183,00120,007,U,1,3,01
0101013,04,3,1,1,1,1,1,1,5,1,,183,00120,007,U,1,3,01
0101013,05,3,1,1,1,1,1,1,1,1,,183,00120,007,U,1,3,01
0101016,01,3,1,1,1,1,1,1,2,1,,165,00121,007,U,1,3,01
0101016,02,3,1,1,1,1,1,1,5,1,,165,00121,007,U,1,3,01
0101016,03,3,1,1,1,1,1,1,5,1,,165,00121,007,U,1,3,01
0101016,05,3,1,1,1,1,1,1,2,1,,165,00121,007,U,1,3,01
0101027,02,3,1,1,1,1,1,1,5,1,,157,00122,007,U,1,3,01
0101027,03,2,1,1,1,1,1,1,5,1,,157,00122,007,U,1,3,01
0101027,04,3,1,1,1,1,1,1,4,1,,157,00122,007,U,1,3,01
0101027,05,3,1,1,1,1,1,1,2,1,,157,00122,007,U,1,3,01
0101039,01,3,1,1,1,1,1,2,4,1,,179,00123,007,U,1,3,01
0101039,02,3,1,1,1,1,1,2,4,1,,179,00123,007,U,1,3,01
0101039,03,3,1,1,1,1,1,1,4,1,,179,00123,007,U,1,3,01
0101039,04,3,1,1,1,1,1,2,8,1,,179,00123,007,U,1,3,01
0101039,05,3,1,1,1,1,1,1,3,1,,179,00123,007,U,1,3,01
0101041,01,3,1,1,1,1,1,2,5,1,,183,00124,007,U,1,3,01
0101041,02,3,1,1,1,1,1,2,4,1,,183,00124,007,U,1,3,01
0101041,03,3,1,1,1,1,1,2,5,1,,183,00124,007,U,1,3,01
0101041,04,3,1,1,1,1,1,2,5,1,,183,00124,007,U,1,3,01
0101041,05,2,1,1,1,1,1,2,4,1,,183,00124,007,U,1,3,01
0101044,01,3,1,1,1,1,1,1,5,1,,185,00125,007,U,1,3,01
0101044,02,3,1,1,1,2,1,1,2,1,,185,00125,007,U,1,3,01
0101044,03,3,1,1,1,1,2,1,3,1,,185,00125,007,U,1,3,01
0101044,04,3,1,1,1,1,1,1,4,1,,185,00125,007,U,1,3,01
0101044,05,3,1,1,1,1,1,2,4,1,,185,00125,007,U,1,3,01
0101050,01,3,1,1,1,1,1,2,5,1,,197,00126,007,U,1,3,01
0101050,02,3,1,1,1,1,1,2,7,1,,197,00126,007,U,1,3,01
0101050,04,3,1,1,1,1,1,1,3,1,,197,00126,007,U,1,3,01
0101058,01,3,1,1,1,1,1,2,5,1,,171,00127,007,U,1,3,01
0101058,02,3,1,1,1,1,1,1,4,1,,171,00127,007,U,1,3,01
0101058,03,2,1,1,1,1,1,1,3,1,,171,00127,007,U,1,3,01
0101058,04,3,1,1,1,1,1,1,2,1,,171,00127,007,U,1,3,01
0101058,05,3,1,1,1,1,1,1,4,1,,171,00127,007,U,1,3,01
0101059,01,3,1,1,1,1,1,1,5,1,,184,00128,007,U,1,3,01
0101059,02,1,1,1,1,1,1,1,3,1,,184,00128,007,U,1,3,01
0101059,03,3,1,1,1,1,1,2,3,1,,184,00128,007,U,1,3,01
0101059,04,2,1,1,1,1,1,1,4,1,,184,00128,007,U,1,3,01
0101059,05,3,1,1,1,1,1,1,5,1,,184,00128,007,U,1,3,01
0101074,01,3,1,1,1,1,1,1,6,1,,172,00129,007,U,1,3,01
0101074,02,2,1,1,1,1,1,1,4,1,,172,00129,007,U,1,3,01
0101074,03,3,1,1,1,1,1,1,5,1,,172,00129,007,U,1,3,01
0101074,04,3,1,1,1,1,1,2,3,1,,172,00129,007,U,1,3,01
0101074,05,3,1,1,1,1,1,1,4,1,,172,00129,007,U,1,3,01
0101080,01,2,1,1,1,1,2,2,2,1,,216,00130,006,U,1,2,01
0101080,02,2,2,1,1,1,2,1,6,1,,216,00130,006,U,1,2,01
0101080,03,3,1,1,1,1,1,1,3,1,,216,00130,006,U,1,2,01
0101080,05,2,1,1,1,1,1,1,2,1,,216,00130,006,U,1,2,01
0101082,01,3,1,1,1,1,1,1,3,1,,211,00131,007,U,1,3,01
0101082,03,3,1,1,1,1,1,2,2,1,,211,00131,007,U,1,3,01
0101082,04,3,1,1,1,1,1,1,2,1,,211,00131,007,U,1,3,01
0101082,05,3,1,1,1,1,2,1,2,1,,211,00131,007,U,1,3,01
0101084,01,2,1,1,1,1,1,1,3,1,,228,00132,006,U,1,2,01
0101084,02,3,1,1,1,1,1,1,5,1,,228,00132,006,U,1,2,01
0101084,03,3,1,1,1,1,1,2,2,1,,228,00132,006,U,1,2,01
0101084,04,3,1,1,1,1,1,2,4,1,,228,00132,006,U,1,2,01
0101084,05,3,1,1,1,1,1,2,8,1,,228,00132,006,U,1,2,01
0101085,01,3,1,1,1,1,1,1,4,1,,211,00133,007,U,1,3,01
0101085,02,3,1,1,1,1,1,1,2,1,,211,00133,007,U,1,3,01
0101085,03,2,1,1,1,2,1,1,6,1,,211,00133,007,U,1,3,01
0101085,04,3,1,1,1,1,1,1,5,1,,211,00133,007,U,1,3,01
0101085,05,3,1,1,1,1,1,1,4,1,,211,00133,007,U,1,3,01
0101088,01,3,1,1,1,1,2,2,1,1,,209,00134,006,U,1,2,01
0101088,02,2,1,1,1,1,1,2,6,1,,209,00134,006,U,1,2,01
0101088,03,2,1,1,1,1,2,2,3,1,,209,00134,006,U,1,2,01
0101088,04,3,1,1,1,1,1,2,1,1,,209,00134,006,U,1,2,01
0101088,05,3,1,1,1,1,1,2,7,1,,209,00134,006,U,1,2,01
0101091,02,3,1,1,1,1,1,1,4,1,,168,00135,007,U,1,3,01
0101091,03,2,1,1,1,1,1,2,2,1,,168,00135,007,U,1,3,01
0101091,04,3,1,1,1,1,1,1,2,1,,168,00135,007,U,1,3,01
0101091,05,3,1,1,1,1,1,1,3,1,,168,00135,007,U,1,3,01
0101102,02,3,1,1,1,1,1,2,2,1,,210,00136,006,U,1,2,01
0101102,03,3,1,1,1,1,1,1,4,1,,210,00136,006,U,1,2,01
0101102,04,3,1,1,1,1,1,1,3,1,,210,00136,006,U,1,2,01
0101102,05,3,1,1,1,1,1,1,5,1,,210,00136,006,U,1,2,01
0101104,01,2,1,1,1,1,1,1,3,1,,203,00137,006,U,1,2,01
0101104,02,3,1,1,1,1,1,2,2,1,,203,00137,006,U,1,2,01
0101104,03,3,1,1,1,1,1,1,2,1,,203,00137,006,U,1,2,01
0101104,04,3,1,1,1,1,1,1,4,1,,203,00137,006,U,1,2,01
0101104,05,3,1,1,1,1,1,1,5,1,,203,00137,006,U,1,2,01
0101105,01,3,1,1,1,1,1,1,4,1,,200,00138,007,U,1,3,01
0101105,02,3,1,1,1,1,1,1,3,1,,200,00138,007,U,1,3,01
0101105,03,3,1,1,1,1,1,1,2,1,,200,00138,007,U,1,3,01
0101105,04,3,1,1,1,1,1,1,1,1,,200,00138,007,U,1,3,01
0101105,05,3,1,1,1,1,1,1,3,1,,200,00138,007,U,1,3,01
0101109,01,3,1,1,1,1,1,1,4,1,,192,00139,008,U,1,4,01
0101109,02,1,1,1,1,1,1,1,5,1,,192,00139,008,U,1,4,01
0101109,03,3,1,1,1,1,1,1,3,1,,192,00139,008,U,1,4,01
0101109,05,3,1,1,1,1,1,1,4,1,,192,00139,008,U,1,4,01
0101111,01,3,1,1,1,1,1,1,4,1,,234,00140,008,U,1,4,01
0101111,02,3,1,1,1,1,1,1,4,1,,234,00140,008,U,1,4,01
0101111,04,1,1,1,1,1,1,1,4,1,,234,00140,008,U,1,4,01
0101111,05,3,1,1,1,1,1,2,2,1,,234,00140,008,U,1,4,01
0101116,01,3,1,1,1,1,1,1,1,1,,158,00141,007,U,1,3,01
0101116,02,3,1,1,1,1,1,1,3,1,,158,00141,007,U,1,3,01
0101116,03,3,1,1,1,1,1,1,5,1,,158,00141,007,U,1,3,01
0101116,04,3,1,1,1,1,1,1,5,1,,158,00141,007,U,1,3,01
0101116,05,3,1,1,1,1,1,1,3,1,,158,00141,007,U,1,3,01
0101118,01,3,1,1,1,1,1,1,4,1,,192,00142,007,U,1,3,01
0101118,02,3,1,1,1,1,1,1,4,1,,192,00142,007,U,1,3,01
0101118,03,3,1,1,1,1,1,1,2,1,,192,00142,007,U,1,3,01
0101118,04,3,1,1,1,1,1,1,5,1,,192,00142,007,U,1,3,01
0101118,05,3,1,1,1,1,2,1,4,1,,192,00142,007,U,1,3,01
0101126,01,3,1,1,1,1,1,1,3,1,,198,00143,007,U,1,3,01
0101126,02,3,1,1,1,1,1,1,7,1,,198,00143,007,U,1,3,01
0101126,03,3,1,1,1,1,1,1,3,1,,198,00143,007,U,1,3,01
0101126,04,3,1,1,1,1,2,1,1,1,,198,00143,007,U,1,3,01
0101126,05,3,1,1,1,1,1,1,4,1,,198,00143,007,U,1,3,01
0101133,01,3,1,1,1,1,1,1,3,1,,228,00144,008,U,1,4,01
0101133,02,3,1,1,1,1,1,1,2,1,,228,00144,008,U,1,4,01
0101133,03,3,1,1,1,1,1,1,2,1,,228,00144,008,U,1,4,01
0101133,04,3,1,1,1,1,1,1,3,1,,228,00144,008,U,1,4,01
0101133,05,3,1,1,1,1,1,1,3,1,,228,00144,008,U,1,4,01
0101138,01,3,1,1,1,1,1,1,2,1,,159,00145,007,U,1,3,01
0101138,02,3,1,1,1,1,1,1,4,1,,159,00145,007,U,1,3,01
0101138,03,3,1,1,1,1,1,1,1,1,,159,00145,007,U,1,3,01
0101138,04,3,1,1,1,1,1,1,2,1,,159,00145,007,U,1,3,01
0101138,05,3,1,1,1,1,1,1,2,1,,159,00145,007,U,1,3,01
0101142,01,3,1,1,1,1,1,1,4,1,,182,00146,007,U,1,3,01
0101142,02,3,1,1,1,1,1,2,2,1,,182,00146,007,U,1,3,01
0101142,03,3,1,1,1,1,1,1,5,1,,182,00146,007,U,1,3,01
0101142,04,3,1,1,1,1,1,1,4,1,,182,00146,007,U,1,3,01
0101142,05,3,1,1,1,1,1,2,1,1,,182,00146,007,U,1,3,01
0101151,01,3,1,1,1,1,1,1,2,1,,203,00147,007,U,1,3,01
0101151,02,3,1,1,1,1,1,1,3,1,,203,00147,007,U,1,3,01
0101151,03,3,1,1,1,1,1,1,5,1,,203,00147,007,U,1,3,01
0101151,04,3,1,1,1,1,1,1,4,1,,203,00147,007,U,1,3,01
0101151,05,2,1,1,1,1,1,2,2,1,,203,00147,007,U,1,3,01
0101158,01,3,1,1,1,1,1,1,4,1,,194,00148,007,U,1,3,01
0101158,02,3,1,1,1,1,1,1,3,1,,194,00148,007,U,1,3,01
0101158,03,3,1,1,1,1,1,2,3,1,,194,00148,007,U,1,3,01
0101158,04,3,1,1,1,1,1,2,2,1,,194,00148,007,U,1,3,01
0101158,05,3,1,1,1,1,1,2,4,1,,194,00148,007,U,1,3,01
0101159,01,3,1,1,1,1,1,2,3,1,,181,00149,007,U,1,3,01
0101159,02,3,1,1,1,1,1,1,1,1,,181,00149,007,U,1,3,01
0101159,03,3,1,1,1,1,1,1,2,1,,181,00149,007,U,1,3,01
0101159,04,3,1,1,1,1,1,1,1,1,,181,00149,007,U,1,3,01
0101159,05,3,1,1,1,1,1,1,2,1,,181,00149,007,U,1,3,01
0101162,01,3,1,1,1,1,1,1,3,1,,177,00150,007,U,1,3,01
0101162,02,3,1,1,1,1,1,2,7,1,,177,00150,007,U,1,3,01
0101162,03,3,1,1,1,1,1,1,5,1,,177,00150,007,U,1,3,01
0101162,04,3,1,1,1,1,1,1,5,1,,177,00150,007,U,1,3,01
0101162,05,3,1,1,1,1,1,1,4,1,,177,00150,007,U,1,3,01
0101164,01,3,1,1,1,1,1,1,1,1,,192,00151,007,U,1,3,01
0101164,02,3,1,1,1,1,1,1,1,1,,192,00151,007,U,1,3,01
0101164,03,3,1,1,1,1,1,1,8,1,,192,00151,007,U,1,3,01
0101164,04,3,1,1,1,1,1,1,5,1,,192,00151,007,U,1,3,01
0101164,05,3,1,1,1,1,1,1,5,1,,192,00151,007,U,1,3,01
0101169,01,3,1,1,1,1,1,1,4,1,,190,00152,007,U,1,3,01
0101169,02,3,1,1,1,1,1,2,3,1,,190,00152,007,U,1,3,01
0101169,03,3,1,1,1,1,1,1,4,1,,190,00152,007,U,1,3,01
0101169,04,3,1,1,1,1,1,1,5,1,,190,00152,007,U,1,3,01
0101169,05,3,1,1,1,1,1,1,5,1,,190,00152,007,U,1,3,01
0101178,01,3,1,1,1,1,1,2,3,1,,196,00153,007,U,1,3,01
0101178,02,3,1,1,1,1,1,1,5,1,,196,00153,007,U,1,3,01
0101178,03,3,1,1,1,1,1,2,7,1,,196,00153,007,U,1,3,01
0101178,04,3,1,1,1,2,2,2,1,1,,196,00153,007,U,1,3,01
0101178,05,3,1,1,1,1,2,2,3,1,,196,00153,007,U,1,3,01
0101182,01,3,1,1,1,1,1,1,4,1,,171,00154,007,U,1,3,01
