,PAREN,SEXO,EDAD,P3_7,NIVEL,GRADO,P3_9_1,P3_9_2,P3_9_3,UPM_DIS,EST_DIS,DOMINIO,TLOC,ESTRATO,ENT,code
236,2,2,60,2.0,10.0,3.0,2.0,1.0,1.0,16,7,U,1,3,1,1001303
239,3,2,21,2.0,8.0,3.0,1.0,1.0,1.0,16,7,U,1,3,1,1001304
241,1,1,38,2.0,6.0,3.0,2.0,1.0,1.0,16,7,U,1,3,1,1001305
243,1,2,98,2.0,8.0,5.0,2.0,2.0,2.0,17,7,U,1,3,1,1001481
245,3,1,21,1.0,8.0,3.0,1.0,1.0,1.0,17,7,U,1,3,1,1001482
248,5,1,44,2.0,8.0,4.0,1.0,1.0,1.0,17,7,U,1,3,1,1001483
250,5,2,62,2.0,6.0,3.0,2.0,2.0,1.0,17,7,U,1,3,1,1001484
252,1,1,67,2.0,9.0,2.0,9.0,1.0,1.0,18,7,U,1,3,1,1001521
257,3,1,26,2.0,8.0,5.0,1.0,1.0,1.0,18,7,U,1,3,1,1001522
259,1,2,28,2.0,8.0,5.0,1.0,1.0,1.0,18,7,U,1,3,1,1001523
260,1,2,40,2.0,8.0,2.0,1.0,1.0,1.0,18,7,U,1,3,1,1001524
262,1,1,49,2.0,8.0,1.0,1.0,1.0,1.0,18,7,U,1,3,1,1001525
265,1,1,60,2.0,7.0,3.0,1.0,1.0,1.0,19,7,U,1,3,1,1001612
267,3,1,18,1.0,6.0,3.0,1.0,1.0,1.0,19,7,U,1,3,1,1001613
268,1,1,50,2.0,5.0,3.0,1.0,1.0,1.0,19,7,U,1,3,1,1001614
274,1,1,55,2.0,6.0,3.0,2.0,2.0,1.0,20,7,U,1,3,1,1001621
277,3,1,27,2.0,8.0,5.0,1.0,1.0,1.0,20,7,U,1,3,1,1001622
281,1,2,49,2.0,3.0,3.0,1.0,1.0,1.0,20,7,U,1,3,1,1001623
287,3,1,18,2.0,3.0,3.0,2.0,1.0,1.0,20,7,U,1,3,1,1001624
290,1,1,60,2.0,6.0,3.0,2.0,2.0,1.0,20,7,U,1,3,1,1001625
292,1,2,86,2.0,2.0,6.0,2.0,2.0,2.0,21,7,U,1,3,1,1001711
294,1,1,51,2.0,8.0,5.0,1.0,1.0,1.0,21,7,U,1,3,1,1001712
299,3,1,98,2.0,8.0,4.0,1.0,1.0,1.0,21,7,U,1,3,1,1001713
301,1,2,23,1.0,8.0,4.0,1.0,1.0,1.0,21,7,U,1,3,1,1001714
303,1,1,86,2.0,2.0,6.0,2.0,2.0,2.0,21,7,U,1,3,1,1001715
305,1,1,30,2.0,6.0,3.0,1.0,1.0,1.0,22,6,U,1,2,1,1001751
310,1,2,31,2.0,3.0,3.0,9.0,1.0,1.0,22,6,U,1,2,1,1001752
314,1,1,37,2.0,6.0,3.0,2.0,1.0,1.0,22,6,U,1,2,1,1001753
317,3,2,57,2.0,6.0,3.0,1.0,1.0,1.0,22,6,U,1,2,1,1001754
318,1,2,81,2.0,2.0,1.0,2.0,2.0,1.0,23,7,U,1,3,1,1001801
324,1,1,38,2.0,8.0,4.0,1.0,1.0,1.0,23,7,U,1,3,1,1001802
327,1,2,32,2.0,6.0,1.0,2.0,1.0,1.0,23,7,U,1,3,1,1001803
329,1,2,71,2.0,7.0,3.0,2.0,2.0,1.0,23,7,U,1,3,1,1001804
335,2,2,70,2.0,5.0,3.0,2.0,1.0,1.0,23,7,U,1,3,1,1001805
336,1,1,66,2.0,6.0,2.0,2.0,2.0,2.0,24,7,U,1,3,1,1001831
337,1,1,34,2.0,8.0,2.0,1.0,1.0,1.0,24,7,U,1,3,1,1001832
343,2,2,54,2.0,6.0,2.0,2.0,1.0,1.0,24,7,U,1,3,1,1001833
348,3,1,27,2.0,10.0,2.0,1.0,1.0,1.0,24,7,U,1,3,1,1001834
349,1,1,73,2.0,2.0,6.0,2.0,1.0,1.0,24,7,U,1,3,1,1001835
353,4,2,36,2.0,6.0,3.0,1.0,1.0,1.0,25,7,U,1,3,1,1001861
357,1,2,56,2.0,8.0,5.0,1.0,1.0,1.0,25,7,U,1,3,1,1001862
359,1,2,51,2.0,99.0,9.0,1.0,1.0,1.0,25,7,U,1,3,1,1001863
364,1,1,59,2.0,8.0,5.0,1.0,1.0,1.0,25,7,U,1,3,1,1001864
370,1,1,38,2.0,6.0,3.0,1.0,1.0,1.0,25,7,U,1,3,1,1001865
380,5,1,44,2.0,99.0,9.0,2.0,1.0,1.0,26,7,U,1,3,1,1001911
382,3,2,27,2.0,8.0,5.0,1.0,1.0,1.0,26,7,U,1,3,1,1001912
385,1,1,78,2.0,6.0,2.0,2.0,1.0,1.0,26,7,U,1,3,1,1001915
389,3,2,24,2.0,8.0,5.0,1.0,1.0,1.0,27,7,U,1,3,1,1002091
391,1,1,77,2.0,8.0,5.0,2.0,2.0,2.0,27,7,U,1,3,1,1002092
393,1,1,36,2.0,8.0,5.0,1.0,1.0,1.0,27,7,U,1,3,1,1002094
396,1,2,36,2.0,8.0,5.0,1.0,1.0,1.0,27,7,U,1,3,1,1002095
399,3,2,50,2.0,3.0,3.0,2.0,1.0,1.0,28,7,U,1,3,1,1002151
401,3,2,16,1.0,6.0,2.0,1.0,1.0,1.0,28,7,U,1,3,1,1002152
404,1,2,24,2.0,8.0,5.0,1.0,1.0,1.0,28,7,U,1,3,1,1002153
409,2,2,50,2.0,8.0,5.0,1.0,1.0,1.0,28,7,U,1,3,1,1002154
414,1,2,24,2.0,8.0,5.0,1.0,1.0,1.0,28,7,U,1,3,1,1002155
417,1,1,46,2.0,6.0,3.0,1.0,1.0,1.0,29,7,U,1,3,1,1002411
422,3,1,47,2.0,8.0,3.0,1.0,1.0,1.0,29,7,U,1,3,1,1002412
424,3,1,17,1.0,6.0,2.0,1.0,1.0,1.0,29,7,U,1,3,1,1002413
425,1,1,67,2.0,6.0,3.0,2.0,2.0,1.0,29,7,U,1,3,1,1002414
427,1,2,83,2.0,2.0,5.0,2.0,2.0,2.0,29,7,U,1,3,1,1002415
430,4,2,25,1.0,3.0,3.0,2.0,1.0,1.0,30,7,U,1,3,1,1002581
433,1,1,43,2.0,8.0,5.0,1.0,1.0,1.0,30,7,U,1,3,1,1002583
435,1,1,29,2.0,6.0,3.0,1.0,1.0,1.0,30,7,U,1,3,1,1002584
443,3,1,23,2.0,8.0,2.0,1.0,1.0,1.0,30,7,U,1,3,1,1002585
446,3,2,33,2.0,3.0,3.0,1.0,1.0,1.0,31,7,U,1,3,1,1002711
451,3,1,37,2.0,6.0,1.0,2.0,1.0,1.0,31,7,U,1,3,1,1002712
454,3,2,25,2.0,3.0,3.0,2.0,1.0,1.0,31,7,U,1,3,1,1002713
456,1,2,45,2.0,6.0,2.0,2.0,1.0,1.0,31,7,U,1,3,1,1002714
458,1,1,47,2.0,10.0,3.0,1.0,1.0,1.0,32,7,U,1,3,1,1002931
462,1,2,79,2.0,2.0,6.0,2.0,2.0,1.0,32,7,U,1,3,1,1002932
464,3,2,21,2.0,6.0,2.0,1.0,1.0,1.0,32,7,U,1,3,1,1002933
467,1,1,49,2.0,8.0,2.0,2.0,1.0,1.0,32,7,U,1,3,1,1002934
469,2,2,51,2.0,10.0,2.0,1.0,1.0,1.0,32,7,U,1,3,1,1002935
473,1,1,42,1.0,10.0,3.0,1.0,1.0,1.0,33,8,U,1,4,1,1003011
478,1,1,33,2.0,8.0,3.0,1.0,1.0,1.0,33,8,U,1,4,1,1003012
483,1,1,38,2.0,8.0,5.0,1.0,1.0,1.0,33,8,U,1,4,1,1003013
487,1,2,66,2.0,8.0,5.0,1.0,1.0,1.0,33,8,U,1,4,1,1003014
489,1,1,71,2.0,3.0,3.0,2.0,2.0,2.0,33,8,U,1,4,1,1003015
491,1,2,98,2.0,2.0,6.0,2.0,2.0,2.0,34,7,U,1,3,1,1003321
494,3,2,20,2.0,6.0,3.0,2.0,1.0,1.0,34,7,U,1,3,1,1003322
498,3,2,44,2.0,8.0,5.0,1.0,1.0,1.0,34,7,U,1,3,1,1003324
501,3,2,30,1.0,8.0,1.0,9.0,1.0,1.0,34,7,U,1,3,1,1003325
507,3,1,34,2.0,6.0,3.0,1.0,1.0,1.0,35,7,U,1,3,1,1003391
508,1,2,64,2.0,8.0,5.0,2.0,1.0,1.0,35,7,U,1,3,1,1003392
510,1,2,61,2.0,8.0,5.0,2.0,1.0,1.0,35,7,U,1,3,1,1003393
515,1,2,62,2.0,5.0,3.0,2.0,2.0,1.0,35,7,U,1,3,1,1003394
516,1,2,51,2.0,7.0,3.0,2.0,2.0,1.0,36,7,U,1,3,1,1003431
517,1,2,67,2.0,3.0,3.0,1.0,1.0,1.0,36,7,U,1,3,1,1003432
519,3,1,50,2.0,8.0,4.0,1.0,1.0,1.0,36,7,U,1,3,1,1003433
520,1,1,48,2.0,8.0,2.0,2.0,1.0,1.0,36,7,U,1,3,1,1003434
524,3,2,40,2.0,6.0,3.0,2.0,2.0,1.0,36,7,U,1,3,1,1003435
527,1,2,71,2.0,3.0,3.0,2.0,2.0,2.0,37,7,U,1,3,1,1003451
535,4,2,18,1.0,6.0,3.0,1.0,1.0,1.0,37,7,U,1,3,1,1003452
538,1,2,85,2.0,2.0,4.0,2.0,2.0,2.0,37,7,U,1,3,1,1003454
540,3,2,46,2.0,6.0,3.0,2.0,1.0,1.0,37,7,U,1,3,1,1003455
543,1,1,37,2.0,8.0,5.0,1.0,1.0,1.0,38,7,U,1,3,1,1003541
545,2,2,27,2.0,8.0,5.0,2.0,1.0,1.0,38,7,U,1,3,1,1003542
549,1,2,47,2.0,8.0,5.0,1.0,1.0,1.0,38,7,U,1,3,1,1003543
551,1,2,56,2.0,6.0,3.0,1.0,1.0,1.0,38,7,U,1,3,1,1003544
552,1,1,53,2.0,8.0,5.0,1.0,1.0,1.0,38,7,U,1,3,1,1003545
556,3,2,22,2.0,8.0,4.0,1.0,1.0,1.0,39,6,U,1,2,1,1003681
557,1,1,43,2.0,8.0,2.0,1.0,1.0,1.0,39,6,U,1,2,1,1003682
560,1,1,33,2.0,8.0,2.0,2.0,2.0,2.0,39,6,U,1,2,1,1003683
561,1,1,82,2.0,2.0,3.0,2.0,2.0,2.0,39,6,U,1,2,1,1003684
563,2,1,21,2.0,6.0,1.0,1.0,1.0,1.0,39,6,U,1,2,1,1003685
565,3,1,40,1.0,7.0,3.0,1.0,1.0,1.0,40,7,U,1,3,1,1003731
569,4,2,17,1.0,6.0,2.0,9.0,2.0,1.0,40,7,U,1,3,1,1003732
570,1,2,73,2.0,2.0,3.0,2.0,2.0,2.0,40,7,U,1,3,1,1003733
572,1,1,60,2.0,10.0,2.0,1.0,1.0,1.0,41,8,U,1,4,1,1003851
575,1,1,50,2.0,10.0,2.0,1.0,1.0,1.0,41,8,U,1,4,1,1003852
576,1,1,72,2.0,8.0,5.0,1.0,1.0,1.0,41,8,U,1,4,1,1003853
578,1,2,58,2.0,11.0,3.0,1.0,1.0,1.0,41,8,U,1,4,1,1003854
579,1,1,42,2.0,8.0,5.0,1.0,1.0,1.0,41,8,U,1,4,1,1003855
585,1,1,29,2.0,8.0,5.0,1.0,1.0,1.0,42,7,U,1,3,1,1003881
590,2,2,44,2.0,6.0,3.0,2.0,1.0,1.0,42,7,U,1,3,1,1003882
593,3,2,18,1.0,8.0,1.0,1.0,1.0,1.0,42,7,U,1,3,1,1003883
596,1,1,50,2.0,8.0,5.0,1.0,1.0,1.0,42,7,U,1,3,1,1003884
601,1,1,69,2.0,6.0,3.0,1.0,1.0,1.0,42,7,U,1,3,1,1003885
602,1,1,44,2.0,3.0,3.0,2.0,2.0,2.0,43,6,U,1,2,1,1004002
605,1,2,72,2.0,2.0,2.0,2.0,2.0,2.0,43,6,U,1,2,1,1004003
607,3,1,38,2.0,3.0,3.0,1.0,1.0,1.0,43,6,U,1,2,1,1004004
611,1,1,69,2.0,8.0,5.0,1.0,1.0,1.0,43,6,U,1,2,1,1004005
616,2,2,23,1.0,8.0,5.0,1.0,1.0,1.0,44,8,U,1,4,1,1004151
620,3,1,31,2.0,6.0,1.0,1.0,1.0,1.0,44,8,U,1,4,1,1004152
621,1,1,52,2.0,10.0,4.0,1.0,1.0,1.0,44,8,U,1,4,1,1004153
626,3,2,28,1.0,11.0,2.0,1.0,1.0,1.0,44,8,U,1,4,1,1004154
627,1,1,28,2.0,8.0,4.0,1.0,1.0,1.0,44,8,U,1,4,1,1004155
629,1,1,43,2.0,11.0,2.0,1.0,1.0,1.0,45,8,U,1,4,1,1004172
634,1,1,37,2.0,8.0,5.0,1.0,1.0,1.0,45,8,U,1,4,1,1004173
638,1,2,56,2.0,6.0,3.0,1.0,1.0,1.0,45,8,U,1,4,1,1004174
640,1,2,72,2.0,2.0,3.0,2.0,2.0,2.0,46,7,U,1,3,1,1004211
644,3,2,17,1.0,6.0,1.0,1.0,1.0,1.0,46,7,U,1,3,1,1004212
645,1,1,70,2.0,8.0,5.0,2.0,1.0,1.0,46,7,U,1,3,1,1004213
649,5,2,57,2.0,5.0,3.0,2.0,2.0,2.0,46,7,U,1,3,1,1004214
655,3,1,15,2.0,3.0,3.0,1.0,1.0,1.0,46,7,U,1,3,1,1004215
657,3,2,32,2.0,8.0,5.0,1.0,1.0,1.0,47,7,U,1,3,1,1004421
658,1,1,75,2.0,2.0,5.0,2.0,2.0,1.0,47,7,U,1,3,1,1004422
662,3,1,21,1.0,6.0,3.0,1.0,1.0,1.0,47,7,U,1,3,1,1004423
668,3,1,38,2.0,6.0,3.0,1.0,1.0,1.0,47,7,U,1,3,1,1004424
674,3,1,37,2.0,6.0,1.0,1.0,1.0,1.0,47,7,U,1,3,1,1004425
677,3,2,25,1.0,6.0,1.0,1.0,1.0,1.0,48,7,U,1,3,1,1004431
680,1,1,30,2.0,3.0,3.0,2.0,1.0,1.0,48,7,U,1,3,1,1004432
685,2,2,34,2.0,6.0,1.0,2.0,2.0,1.0,48,7,U,1,3,1,1004433
692,3,1,14,1.0,3.0,2.0,2.0,1.0,1.0,48,7,U,1,3,1,1004434
699,3,1,47,2.0,3.0,1.0,2.0,2.0,2.0,48,7,U,1,3,1,1004435
702,3,2,47,2.0,3.0,3.0,2.0,2.0,1.0,49,6,U,1,2,1,1004471
710,1,2,34,2.0,2.0,5.0,2.0,2.0,2.0,49,6,U,1,2,1,1004472
721,4,2,17,2.0,3.0,3.0,1.0,1.0,1.0,49,6,U,1,2,1,1004473
730,2,2,26,2.0,3.0,3.0,2.0,2.0,1.0,49,6,U,1,2,1,1004474
732,1,2,38,2.0,3.0,3.0,1.0,1.0,1.0,49,6,U,1,2,1,1004475
739,3,2,40,2.0,8.0,5.0,1.0,1.0,1.0,50,6,U,1,2,1,1004591
743,3,1,22,2.0,6.0,3.0,1.0,2.0,1.0,50,6,U,1,2,1,1004592
755,5,2,32,2.0,6.0,3.0,2.0,1.0,1.0,50,6,U,1,2,1,1004593
761,3,1,16,1.0,6.0,2.0,1.0,1.0,1.0,50,6,U,1,2,1,1004594
764,4,2,6,1.0,2.0,1.0,2.0,2.0,2.0,50,6,U,1,2,1,1004595
772,6,2,18,1.0,6.0,2.0,1.0,1.0,1.0,51,6,U,1,2,1,1004601
776,3,2,21,1.0,8.0,1.0,1.0,1.0,1.0,51,6,U,1,2,1,1004602
778,1,1,40,2.0,3.0,3.0,2.0,1.0,1.0,51,6,U,1,2,1,1004603
780,1,1,61,2.0,2.0,6.0,2.0,2.0,1.0,51,6,U,1,2,1,1004604
788,1,1,82,2.0,2.0,3.0,2.0,2.0,2.0,51,6,U,1,2,1,1004605
793,4,1,16,1.0,6.0,2.0,1.0,1.0,1.0,52,7,U,1,3,1,1004651
794,1,2,65,2.0,5.0,3.0,2.0,2.0,2.0,52,7,U,1,3,1,1004652
796,2,2,67,2.0,7.0,3.0,2.0,2.0,2.0,52,7,U,1,3,1,1004653
797,1,2,52,2.0,3.0,3.0,2.0,1.0,1.0,52,7,U,1,3,1,1004654
800,3,1,25,2.0,8.0,5.0,1.0,1.0,1.0,52,7,U,1,3,1,1004655
803,1,1,67,2.0,2.0,3.0,2.0,2.0,2.0,53,6,U,1,2,1,1004662
808,3,2,16,1.0,6.0,1.0,1.0,1.0,1.0,53,6,U,1,2,1,1004663
813,3,1,36,2.0,3.0,3.0,2.0,1.0,1.0,53,6,U,1,2,1,1004664
823,3,1,19,1.0,8.0,1.0,1.0,1.0,1.0,53,6,U,1,2,1,1004665
825,2,2,39,2.0,10.0,3.0,1.0,1.0,1.0,54,7,U,1,3,1,1004681
829,2,2,26,2.0,6.0,3.0,1.0,1.0,1.0,54,7,U,1,3,1,1004682
833,3,2,39,2.0,10.0,3.0,1.0,1.0,1.0,54,7,U,1,3,1,1004683
834,1,2,75,2.0,8.0,5.0,1.0,1.0,1.0,54,7,U,1,3,1,1004684
835,1,1,62,2.0,3.0,3.0,2.0,1.0,1.0,54,7,U,1,3,1,1004685
837,1,1,65,2.0,8.0,5.0,2.0,2.0,1.0,55,7,U,1,3,1,1004691
841,2,2,40,2.0,6.0,3.0,1.0,1.0,1.0,55,7,U,1,3,1,1004693
846,1,1,30,2.0,3.0,3.0,1.0,1.0,1.0,55,7,U,1,3,1,1004694
850,1,1,82,2.0,2.0,6.0,2.0,2.0,2.0,55,7,U,1,3,1,1004695
851,1,1,60,2.0,8.0,5.0,1.0,1.0,1.0,56,7,U,1,3,1,1005091
858,3,2,24,2.0,8.0,4.0,1.0,1.0,1.0,56,7,U,1,3,1,1005092
862,3,2,23,2.0,8.0,4.0,2.0,1.0,1.0,56,7,U,1,3,1,1005094
867,3,1,22,2.0,8.0,4.0,1.0,1.0,1.0,56,7,U,1,3,1,1005095
870,2,2,29,2.0,7.0,3.0,2.0,1.0,1.0,57,7,U,1,3,1,1005221
873,1,1,29,2.0,3.0,3.0,1.0,1.0,1.0,57,7,U,1,3,1,1005222
875,1,1,29,2.0,3.0,3.0,2.0,1.0,1.0,57,7,U,1,3,1,1005223
882,1,1,36,2.0,6.0,2.0,2.0,1.0,1.0,57,7,U,1,3,1,1005224
887,1,1,59,2.0,3.0,3.0,2.0,1.0,2.0,57,7,U,1,3,1,1005225
891,1,1,63,2.0,2.0,6.0,2.0,2.0,2.0,58,7,U,1,3,1,1005261
893,1,1,29,2.0,6.0,3.0,2.0,1.0,1.0,58,7,U,1,3,1,1005262
898,3,1,33,2.0,8.0,5.0,1.0,1.0,1.0,58,7,U,1,3,1,1005263
901,3,1,34,2.0,8.0,5.0,1.0,1.0,1.0,58,7,U,1,3,1,1005264
904,1,1,25,2.0,3.0,3.0,2.0,2.0,2.0,58,7,U,1,3,1,1005265
908,3,1,29,2.0,6.0,3.0,1.0,1.0,1.0,59,7,U,1,3,1,1005381
909,1,2,70,2.0,6.0,3.0,2.0,2.0,1.0,59,7,U,1,3,1,1005382
911,1,1,69,2.0,3.0,3.0,2.0,2.0,2.0,59,7,U,1,3,1,1005383
913,1,1,26,2.0,8.0,5.0,1.0,1.0,1.0,59,7,U,1,3,1,1005384
916,3,1,23,1.0,8.0,1.0,1.0,1.0,1.0,59,7,U,1,3,1,1005385
919,3,2,32,2.0,8.0,5.0,2.0,1.0,1.0,60,7,U,1,3,1,1005391
921,2,2,66,2.0,2.0,6.0,2.0,2.0,2.0,60,7,U,1,3,1,1005392
922,1,1,49,2.0,6.0,3.0,1.0,1.0,1.0,60,7,U,1,3,1,1005393
928,3,1,24,2.0,7.0,3.0,1.0,1.0,1.0,60,7,U,1,3,1,1005394
929,1,2,66,2.0,2.0,4.0,2.0,2.0,1.0,60,7,U,1,3,1,1005395
931,1,1,46,2.0,8.0,5.0,1.0,1.0,1.0,61,7,U,1,3,1,1005481
937,3,2,21,2.0,8.0,4.0,1.0,1.0,1.0,61,7,U,1,3,1,1005482
944,3,1,23,1.0,8.0,4.0,1.0,1.0,1.0,61,7,U,1,3,1,1005483
945,1,1,65,2.0,10.0,2.0,1.0,1.0,1.0,61,7,U,1,3,1,1005484
950,1,1,55,2.0,8.0,4.0,1.0,1.0,1.0,61,7,U,1,3,1,1005485
953,2,1,62,2.0,3.0,3.0,2.0,2.0,1.0,62,6,U,1,2,1,1005511
956,3,1,24,2.0,6.0,1.0,2.0,1.0,1.0,62,6,U,1,2,1,1005512
960,3,2,29,1.0,10.0,1.0,1.0,1.0,1.0,62,6,U,1,2,1,1005513
967,3,2,19,1.0,8.0,1.0,1.0,1.0,1.0,62,6,U,1,2,1,1005514
971,2,2,40,2.0,3.0,3.0,2.0,1.0,1.0,62,6,U,1,2,1,1005515
977,2,2,56,2.0,3.0,3.0,2.0,2.0,1.0,63,6,U,1,2,1,1005621
978,1,1,36,2.0,3.0,3.0,1.0,1.0,1.0,63,6,U,1,2,1,1005622
982,1,1,23,2.0,3.0,3.0,2.0,2.0,1.0,63,6,U,1,2,1,1005623
986,1,1,67,2.0,2.0,6.0,2.0,1.0,1.0,63,6,U,1,2,1,1005624
988,1,1,23,2.0,3.0,3.0,2.0,2.0,1.0,63,6,U,1,2,1,1005625
991,1,1,52,2.0,6.0,3.0,1.0,1.0,1.0,64,7,U,1,3,1,1005651
998,3,1,24,2.0,5.0,3.0,2.0,1.0,1.0,64,7,U,1,3,1,1005653
1000,2,2,55,2.0,7.0,3.0,1.0,1.0,1.0,64,7,U,1,3,1,1005654
1001,1,2,29,2.0,8.0,5.0,1.0,1.0,1.0,64,7,U,1,3,1,1005655
1004,2,2,36,2.0,6.0,3.0,2.0,1.0,1.0,65,7,U,1,3,1,1005681
1008,1,2,52,2.0,2.0,2.0,2.0,2.0,1.0,65,7,U,1,3,1,1005682
1013,3,2,16,1.0,3.0,3.0,2.0,1.0,1.0,65,7,U,1,3,1,1005683
1014,1,1,32,1.0,8.0,5.0,1.0,1.0,1.0,66,8,U,1,4,1,1005721
1019,3,2,19,1.0,6.0,3.0,1.0,1.0,1.0,66,8,U,1,4,1,1005722
1022,3,1,26,2.0,8.0,5.0,1.0,1.0,1.0,66,8,U,1,4,1,1005723
1024,1,1,82,2.0,8.0,5.0,2.0,1.0,1.0,66,8,U,1,4,1,1005724
1029,3,1,20,2.0,6.0,3.0,1.0,1.0,1.0,67,8,U,1,4,1,1005821
1033,1,1,46,2.0,10.0,1.0,1.0,1.0,1.0,67,8,U,1,4,1,1005822
1036,1,1,37,2.0,8.0,5.0,2.0,1.0,1.0,67,8,U,1,4,1,1005824
1040,1,1,41,2.0,3.0,3.0,2.0,1.0,1.0,67,8,U,1,4,1,1005825
1047,3,1,50,2.0,8.0,5.0,1.0,1.0,1.0,68,7,U,1,3,1,1005841
1051,3,2,31,2.0,3.0,3.0,1.0,1.0,1.0,68,7,U,1,3,1,1005842
1057,3,2,31,2.0,6.0,3.0,1.0,1.0,1.0,68,7,U,1,3,1,1005844
1063,2,2,70,2.0,3.0,3.0,2.0,2.0,2.0,68,7,U,1,3,1,1005845
1064,1,2,66,2.0,8.0,5.0,2.0,1.0,1.0,69,8,U,1,4,1,1005861
1065,1,1,50,2.0,8.0,5.0,1.0,1.0,1.0,69,8,U,1,4,1,1005862
1068,1,1,39,2.0,8.0,5.0,2.0,1.0,1.0,69,8,U,1,4,1,1005863
1075,3,2,21,1.0,8.0,3.0,1.0,1.0,1.0,69,8,U,1,4,1,1005864
1080,3,1,63,2.0,8.0,5.0,2.0,1.0,1.0,69,8,U,1,4,1,1005865
1083,3,2,28,2.0,8.0,5.0,1.0,1.0,1.0,70,7,U,1,3,1,1005902
1086,3,1,44,2.0,10.0,2.0,1.0,1.0,1.0,70,7,U,1,3,1,1005903
1087,1,2,36,2.0,8.0,5.0,1.0,1.0,1.0,70,7,U,1,3,1,1005904
1090,1,2,68,2.0,6.0,3.0,2.0,2.0,2.0,70,7,U,1,3,1,1005905
1091,1,1,50,2.0,8.0,5.0,1.0,1.0,1.0,71,7,U,1,3,1,1006081
1096,2,2,50,2.0,8.0,5.0,1.0,1.0,1.0,71,7,U,1,3,1,1006082
1098,1,2,64,2.0,7.0,3.0,1.0,1.0,1.0,71,7,U,1,3,1,1006083
1099,1,1,79,2.0,3.0,3.0,2.0,1.0,1.0,71,7,U,1,3,1,1006085
1102,2,2,42,2.0,8.0,5.0,1.0,1.0,1.0,72,7,U,1,3,1,1006221
1105,1,1,36,2.0,10.0,2.0,1.0,1.0,1.0,72,7,U,1,3,1,1006222
1109,1,2,65,2.0,11.0,2.0,2.0,1.0,1.0,72,7,U,1,3,1,1006223
1110,1,2,34,2.0,6.0,3.0,1.0,1.0,1.0,72,7,U,1,3,1,1006224
1113,2,2,35,2.0,8.0,2.0,2.0,1.0,1.0,72,7,U,1,3,1,1006225
1118,3,1,17,1.0,6.0,2.0,1.0,1.0,1.0,73,6,U,1,2,1,1006231
1120,1,1,47,2.0,3.0,3.0,2.0,2.0,1.0,73,6,U,1,2,1,1006232
1122,1,1,58,2.0,3.0,3.0,9.0,2.0,2.0,73,6,U,1,2,1,1006233
1127,1,2,50,2.0,8.0,3.0,1.0,1.0,1.0,73,6,U,1,2,1,1006234
1131,1,1,70,2.0,3.0,3.0,2.0,2.0,2.0,74,7,U,1,3,1,1006252
1133,1,2,66,2.0,2.0,6.0,2.0,2.0,1.0,74,7,U,1,3,1,1006253
1134,1,1,36,2.0,6.0,3.0,1.0,1.0,1.0,74,7,U,1,3,1,1006254
1142,3,2,21,1.0,8.0,4.0,1.0,1.0,1.0,74,7,U,1,3,1,1006255
1149,3,2,52,2.0,8.0,1.0,2.0,1.0,1.0,75,7,U,1,3,1,1006432
1150,1,2,71,2.0,2.0,6.0,2.0,2.0,2.0,75,7,U,1,3,1,1006433
1151,1,1,50,2.0,6.0,3.0,1.0,1.0,1.0,75,7,U,1,3,1,1006434
1153,1,1,39,2.0,3.0,2.0,2.0,2.0,1.0,75,7,U,1,3,1,1006435
1157,1,2,43,2.0,3.0,3.0,2.0,1.0,1.0,76,7,U,1,3,1,1006511
1158,1,1,38,2.0,6.0,3.0,1.0,1.0,1.0,76,7,U,1,3,1,1006512
1162,1,1,66,2.0,6.0,2.0,2.0,2.0,1.0,76,7,U,1,3,1,1006513
1167,3,1,25,2.0,8.0,5.0,1.0,1.0,1.0,76,7,U,1,3,1,1006514
1168,1,1,49,2.0,3.0,3.0,2.0,2.0,1.0,76,7,U,1,3,1,1006515
1174,3,1,24,2.0,8.0,5.0,1.0,1.0,1.0,77,7,U,1,3,1,1006521
1179,3,1,27,2.0,8.0,3.0,2.0,1.0,1.0,77,7,U,1,3,1,1006523
1181,3,1,38,2.0,3.0,3.0,2.0,2.0,2.0,77,7,U,1,3,1,1006524
1185,2,2,29,2.0,3.0,3.0,2.0,1.0,1.0,77,7,U,1,3,1,1006525
1189,1,1,37,2.0,8.0,5.0,1.0,1.0,1.0,78,8,U,1,4,1,1006631
1191,1,2,35,2.0,8.0,5.0,1.0,1.0,1.0,78,8,U,1,4,1,1006632
1194,3,1,19,1.0,8.0,1.0,1.0,1.0,1.0,78,8,U,1,4,1,1006633
1195,1,1,26,2.0,8.0,4.0,1.0,1.0,1.0,78,8,U,1,4,1,1006635
1198,2,2,44,2.0,8.0,5.0,2.0,1.0,1.0,79,8,U,1,4,1,1006681
1202,3,2,49,2.0,10.0,2.0,1.0,1.0,1.0,79,8,U,1,4,1,1006682
1205,1,2,31,2.0,8.0,5.0,1.0,1.0,1.0,79,8,U,1,4,1,1006683
1209,3,1,25,2.0,8.0,5.0,1.0,1.0,1.0,79,8,U,1,4,1,1006684
1213,5,2,57,2.0,8.0,5.0,2.0,2.0,1.0,79,8,U,1,4,1,1006685
1215,1,1,78,2.0,8.0,5.0,2.0,2.0,1.0,80,8,U,1,4,1,1006721
1217,1,1,60,2.0,8.0,5.0,1.0,1.0,1.0,80,8,U,1,4,1,1006722
1220,1,2,40,2.0,8.0,5.0,1.0,1.0,1.0,80,8,U,1,4,1,1006723
