,P1_1,P1_2,P1_3,P1_4,P1_5_1,P1_5_2,P1_5_3,P2_1,P2_2,ENT,code,HOGAR,P4_1_1,P4_1_2,P4_1_3,P4_1_4,P4_1_5,P4_1_6,P4_2_1,P4_2_2,P4_4
17586,3,1,1,1,1,1,1,2,1,10,10024755,1,2,2,2,1,2,1,2,1,1
17587,3,1,1,1,1,1,1,4,1,10,10024861,1,1,2,2,1,2,1,1,2,1
17588,3,1,1,1,1,1,1,5,1,10,10024863,1,1,2,2,1,1,1,1,1,1
17589,2,1,1,1,1,1,2,7,1,10,10024864,1,1,2,2,1,2,1,2,2,1
17590,3,1,1,1,1,1,1,6,1,10,10024865,1,1,1,2,1,1,1,2,1,1
17591,2,1,1,1,1,2,2,3,1,10,10024891,1,1,1,1,2,2,1,2,2,2
17592,3,1,1,1,1,1,1,3,1,10,10024892,1,1,2,2,1,2,1,2,2,1
17593,3,1,1,1,1,1,1,2,1,10,10024893,1,1,2,2,1,2,1,1,2,1
17594,3,1,1,1,1,1,2,2,1,10,10024894,1,2,2,2,1,2,1,2,2,1
17595,3,1,1,1,1,1,1,1,1,10,10024895,1,2,1,1,2,2,1,2,2,2
17596,2,1,1,1,1,1,1,6,1,10,10025031,1,1,2,2,1,2,1,1,1,1
17597,3,1,1,1,1,1,2,10,2,10,10025032,1,1,2,2,1,2,1,1,2,2
17598,3,1,1,1,1,1,2,10,2,10,10025032,2,1,1,1,1,2,1,2,2,2
17599,3,1,1,1,1,1,1,5,1,10,10025033,1,2,2,2,1,2,1,2,2,1
17600,3,1,1,1,1,1,1,5,1,10,10025035,1,2,2,2,1,1,1,1,1,1
17601,3,1,1,1,1,1,1,3,1,10,10025061,1,2,2,2,1,2,1,2,1,1
17602,3,1,1,1,1,1,1,3,1,10,10025062,1,2,2,2,1,2,1,2,2,1
17603,3,1,2,1,1,1,1,5,1,10,10025063,1,1,2,2,1,1,1,2,1,1
17604,2,1,1,1,1,1,2,2,1,10,10025065,1,2,1,1,2,2,1,2,2,1
17605,3,1,1,1,1,1,1,3,1,10,10025071,1,2,2,2,1,2,1,2,1,1
17606,3,1,1,1,1,1,2,2,1,10,10025072,1,1,1,1,2,2,1,2,1,1
17607,3,1,1,1,1,1,1,3,1,10,10025073,1,1,2,2,1,2,1,1,1,1
17608,1,1,1,1,1,1,1,3,1,10,10025074,1,1,2,2,1,2,1,2,2,1
17609,3,1,1,1,1,1,1,5,1,10,10025075,1,1,1,2,1,1,1,2,1,1
17610,2,2,1,1,1,1,2,5,1,10,10025541,1,1,1,2,1,2,1,2,2,2
17611,3,1,1,1,1,1,1,2,1,10,10025542,1,2,2,2,1,2,1,2,1,1
17612,2,1,1,1,1,2,2,3,1,10,10025543,2,1,2,2,2,2,1,2,2,1
17613,3,1,1,1,1,1,1,2,1,10,10025544,1,1,2,1,1,2,1,2,2,2
17614,2,1,1,1,1,1,2,1,1,10,10025545,1,1,1,2,1,2,1,2,2,1
17615,3,1,1,1,1,1,2,1,1,10,10025671,1,2,2,2,1,2,2,2,2,2
17616,3,1,1,1,1,1,1,7,1,10,10025672,1,2,2,2,1,1,1,1,1,1
17617,2,1,1,1,1,1,2,2,1,10,10025673,1,1,2,2,1,2,2,2,2,2
17618,3,1,1,1,1,1,1,3,1,10,10025674,1,2,2,2,1,2,1,2,1,1
17619,2,1,1,1,2,2,2,1,1,10,10025675,1,1,1,1,2,2,1,2,2,2
17620,2,1,1,1,1,1,1,5,1,10,10025721,1,1,1,1,1,2,1,1,2,1
17621,2,1,1,1,1,1,1,5,1,10,10025722,1,1,1,1,1,2,1,2,2,2
17622,2,1,1,1,1,1,2,4,1,10,10025723,1,2,1,2,1,2,1,1,1,1
17623,2,1,1,1,1,1,1,3,1,10,10025724,1,2,2,2,1,2,1,1,1,1
17624,3,1,1,1,1,1,1,3,1,10,10025725,1,1,2,1,1,1,1,2,1,1
17625,3,1,1,1,1,1,1,4,1,10,10025901,1,2,2,1,2,2,1,2,2,2
17626,3,1,1,1,1,1,1,1,1,10,10025902,1,2,2,2,1,2,1,2,2,1
17627,2,1,1,1,1,1,1,4,1,10,10025903,1,2,2,2,1,2,1,2,1,1
17628,3,1,1,1,1,1,1,3,1,10,10025904,1,2,2,2,1,2,1,1,1,1
17629,3,1,1,1,1,1,1,5,1,10,10025905,1,2,1,1,1,1,1,2,1,1
17630,3,1,1,1,1,2,1,8,1,10,10025971,1,1,1,1,1,2,1,2,2,1
17631,3,1,1,1,1,1,1,4,1,10,10025973,1,2,2,2,1,2,1,2,1,1
17632,3,1,1,1,1,1,2,1,1,10,10025974,1,2,1,1,1,2,1,2,2,2
17633,3,1,1,1,1,1,1,5,1,10,10025975,1,1,2,2,1,2,1,2,2,1
17634,3,1,1,1,1,1,1,5,1,10,10025981,1,1,2,1,1,1,1,2,1,1
17635,3,1,1,1,1,1,1,5,1,10,10025982,1,1,2,2,1,1,1,2,2,1
17636,2,2,1,1,1,2,2,6,1,10,10025984,1,1,1,1,1,2,1,2,1,2
17637,2,2,1,1,1,1,2,2,1,10,10025985,1,2,1,1,2,2,1,2,2,1
17638,3,1,1,1,1,1,1,4,1,10,10027111,1,1,2,2,1,2,1,2,2,1
17639,3,1,1,1,1,1,1,3,1,10,10027112,1,2,2,2,1,2,1,1,1,1
17640,3,1,1,1,1,1,2,5,1,10,10027113,1,2,2,1,1,2,1,1,2,1
17641,3,1,1,1,1,1,1,4,1,10,10027114,1,2,1,2,1,2,1,2,2,1
17642,3,1,1,1,1,1,1,2,1,10,10027115,1,2,2,2,1,2,1,2,1,1
17643,3,1,1,1,1,1,1,3,1,10,10027116,1,2,2,2,1,2,1,2,2,2
17644,2,1,1,1,1,1,1,5,1,10,10027117,1,2,1,2,1,2,1,2,2,1
17645,3,1,1,1,1,1,1,2,1,10,10027118,1,2,2,2,1,2,1,2,2,1
17646,3,1,1,1,1,1,1,2,1,10,10027119,1,1,1,2,1,2,1,2,1,1
17647,2,1,1,1,1,1,2,2,1,10,100271111,1,2,2,2,1,2,1,2,2,1
17648,3,1,1,1,1,1,1,4,1,10,100271112,1,2,2,2,1,2,1,2,1,1
17649,2,2,1,1,1,1,1,6,1,10,100271113,1,1,1,2,1,2,1,2,1,1
17650,3,1,1,1,1,1,1,6,1,10,100271114,1,2,2,2,1,1,1,1,1,1
17651,3,1,1,1,2,2,2,2,1,10,100271115,1,2,2,2,2,2,2,2,2,2
17652,3,1,1,1,1,2,2,4,1,10,100271116,1,2,1,2,2,2,1,2,2,2
17653,3,1,1,1,1,1,2,2,1,10,100271118,1,2,2,2,1,2,1,2,2,1
17654,2,1,1,1,1,1,1,3,1,10,100271119,1,1,1,2,1,1,1,1,1,1
17655,2,1,1,1,1,1,1,4,1,10,100271120,1,2,2,2,1,1,1,2,1,1
17656,2,2,1,1,1,2,1,12,1,10,10027941,1,2,1,2,1,2,1,2,2,1
17657,2,1,1,1,1,1,1,3,1,10,10027942,1,2,2,2,1,2,1,1,1,1
17658,2,1,1,1,1,1,1,4,1,10,10027943,1,1,2,2,1,1,1,2,1,1
17659,3,1,1,1,1,1,1,4,1,10,10027944,1,2,1,2,1,1,1,2,1,1
17660,2,1,1,1,1,2,2,2,1,10,10027945,1,2,2,2,1,2,1,2,2,2
17661,2,1,1,1,1,2,1,4,1,10,10027946,1,1,1,1,2,2,1,2,2,2
17662,3,1,1,1,1,1,1,4,1,10,10027947,1,2,1,1,1,2,1,1,1,1
17663,2,1,1,1,1,1,2,5,1,10,10027948,1,1,1,2,2,2,1,2,1,1
17664,3,1,1,1,1,1,1,2,1,10,10027949,1,2,1,2,1,2,1,2,2,1
17665,2,1,1,1,1,1,1,3,1,10,100279410,1,1,2,1,1,2,1,2,2,2
17666,2,1,1,1,1,1,1,2,1,10,100279411,1,2,2,2,1,2,1,2,2,2
17667,3,1,1,1,1,1,1,6,1,10,100279412,1,1,2,2,1,1,1,2,1,1
17668,3,1,1,1,1,1,1,4,1,10,100279413,1,1,2,2,1,1,1,1,1,1
17669,3,1,1,1,1,1,1,2,1,10,100279414,1,1,1,2,1,2,1,2,2,2
17670,3,1,1,1,1,2,1,1,1,10,100279415,1,2,2,2,1,2,1,2,2,1
17671,3,1,1,1,1,1,1,4,1,10,100279416,1,2,2,2,1,1,1,2,1,1
17672,2,1,1,1,1,1,1,4,1,10,100279417,1,2,2,2,1,1,1,2,2,1
17673,2,1,1,1,1,2,2,3,1,10,100279418,1,2,2,2,1,2,1,2,2,2
17674,3,1,1,1,1,1,1,7,1,10,100279419,1,2,1,1,1,2,1,2,2,1
17675,3,1,1,1,1,1,1,6,1,10,100279420,1,2,2,2,1,2,1,2,2,2
17676,2,1,1,1,1,1,1,6,1,10,10027992,1,1,1,1,2,2,1,2,2,1
17677,2,1,1,1,1,1,1,4,1,10,10027993,1,2,2,2,1,1,1,1,1,1
17678,3,1,1,1,1,1,1,4,1,10,10027994,1,2,1,2,1,2,1,2,2,1
17679,2,1,1,1,1,1,1,4,1,10,10027995,1,1,1,2,1,2,1,2,1,1
17680,2,1,1,1,1,1,1,2,1,10,10027996,1,1,2,2,1,2,1,2,2,2
17681,3,1,1,1,1,1,1,5,1,10,10027997,1,2,2,2,1,2,1,2,2,2
17682,2,1,1,1,1,2,2,1,1,10,10027998,1,2,2,2,1,2,1,2,2,2
17683,3,1,1,1,1,1,2,2,1,10,10027999,1,1,2,1,1,2,1,1,1,1
17684,2,1,1,1,1,1,1,7,1,10,100279910,1,1,2,2,1,1,1,2,2,1
17685,2,1,1,1,1,1,1,7,1,10,100279911,1,2,1,2,1,2,1,2,1,1
17686,2,1,1,1,1,2,1,4,1,10,100279912,1,1,1,2,1,2,1,2,1,1
17687,2,1,1,1,1,1,1,5,1,10,100279913,1,1,1,2,1,2,1,2,2,2
17688,2,1,1,1,1,1,1,4,1,10,100279914,1,2,2,2,1,2,1,1,1,1
17689,3,1,1,1,1,1,1,4,1,10,100279915,1,1,2,2,2,2,1,2,2,2
17690,3,1,1,1,1,2,2,10,2,10,100279916,1,1,2,2,1,2,1,2,2,2
17691,3,1,1,1,1,2,2,10,2,10,100279916,2,2,2,2,1,2,1,2,2,2
17692,3,1,1,1,1,2,2,10,2,10,100279916,3,1,1,2,2,2,1,2,2,2
17693,3,1,1,1,1,1,2,2,1,10,100279917,1,1,2,2,1,2,1,2,2,1
17694,2,1,1,1,1,1,1,4,1,10,100279918,1,2,2,2,1,2,1,2,2,2
17695,2,1,1,1,1,1,1,10,1,10,100279919,1,2,2,2,1,2,1,2,2,2
17696,3,1,1,1,1,1,1,2,1,10,100279920,1,2,2,2,1,2,1,2,1,1
17697,2,1,1,1,1,2,2,3,1,10,10028371,1,2,2,2,1,2,2,2,2,2
17698,3,1,1,1,1,1,1,3,1,10,10028372,1,2,2,2,1,2,1,2,1,2
17699,3,1,1,1,1,1,1,3,1,10,10028373,1,1,1,1,1,1,1,1,1,1
17700,2,1,1,1,1,1,2,1,1,10,10028374,1,2,2,2,1,2,1,2,2,2
17701,2,1,1,1,1,1,1,10,1,10,10028375,1,2,2,2,1,2,1,2,1,1
17702,2,1,1,1,1,2,2,3,1,10,10028376,1,2,2,2,1,2,1,2,2,1
17703,3,2,1,1,1,1,1,4,1,10,10028377,1,1,2,2,1,1,1,2,1,1
17704,3,1,1,1,1,2,1,3,1,10,10028378,1,1,2,2,1,2,1,2,2,2
17705,2,2,1,1,1,2,2,2,1,10,10028379,1,1,1,1,2,2,2,2,2,2
17706,2,1,1,1,1,2,2,3,1,10,100283710,1,2,2,2,2,2,1,2,2,2
17707,2,1,1,1,1,2,1,2,1,10,100283711,1,2,1,1,1,2,1,2,2,1
17708,2,1,1,1,1,1,2,3,1,10,100283712,1,2,1,1,1,2,1,2,2,2
17709,3,1,1,1,1,1,2,4,1,10,100283713,1,2,1,2,1,1,1,2,2,2
17710,3,1,1,1,1,1,1,3,1,10,100283714,1,1,1,2,1,2,1,2,2,1
17711,3,1,1,1,1,1,1,4,1,10,100283715,1,2,1,2,1,2,1,2,1,1
17712,2,1,1,1,1,1,2,2,1,10,100283716,1,2,1,2,2,2,1,2,2,2
17713,2,1,1,1,1,2,1,5,1,10,100283717,1,2,2,2,2,2,2,2,2,2
17714,3,1,1,1,1,1,1,4,1,10,100283718,1,2,1,2,1,1,1,2,1,1
17715,2,1,2,1,1,1,2,7,1,10,100283719,1,2,1,1,2,2,1,2,2,2
17716,2,1,1,1,1,1,2,4,1,10,100283720,1,2,1,2,1,2,1,2,1,1
17717,2,2,1,1,1,1,1,6,1,10,10028621,1,2,1,2,2,2,1,2,1,1
17718,2,1,1,1,2,2,2,2,1,10,10028622,1,2,2,2,2,2,1,2,2,2
17719,2,4,1,1,2,2,1,4,1,10,10028623,1,2,2,2,1,2,1,2,2,2
17720,2,1,1,1,1,1,2,3,1,10,10028624,1,2,2,2,1,2,1,2,2,2
17721,2,1,1,1,1,1,2,5,1,10,10028625,1,1,2,2,1,2,1,2,1,1
17722,2,1,1,1,1,1,1,2,1,10,10028626,1,1,1,2,1,2,1,2,2,2
17723,2,2,1,1,2,1,2,5,1,10,10028627,1,2,2,2,1,2,1,2,2,2
17724,2,1,1,1,1,1,1,6,1,10,10028628,1,2,1,2,1,2,1,2,1,2
17725,3,1,1,1,1,1,1,5,1,10,10028629,1,2,1,2,1,1,1,2,1,1
17726,2,1,1,1,1,1,1,5,1,10,100286210,1,2,2,2,1,2,1,2,2,2
17727,2,1,1,1,1,2,1,8,2,10,100286211,1,2,1,2,2,2,1,2,2,2
17728,2,1,1,1,1,2,1,8,2,10,100286211,2,2,1,2,2,2,1,2,1,2
17729,2,2,1,1,1,2,2,7,1,10,100286212,1,2,1,2,2,2,1,2,2,2
17730,1,1,1,1,1,1,2,3,1,10,100286213,1,2,1,2,2,2,1,2,2,2
17731,2,1,1,1,1,1,1,3,1,10,100286214,1,2,1,2,1,2,1,2,2,2
17732,2,1,1,1,1,1,2,3,1,10,100286215,1,2,2,2,1,2,1,1,2,1
17733,2,3,1,1,1,1,2,5,1,10,100286216,1,2,2,2,2,2,1,2,1,1
17734,2,2,1,1,2,2,2,4,1,10,100286217,1,2,1,2,2,2,1,2,2,2
17735,2,1,1,1,1,1,1,3,1,10,100286218,1,2,2,2,2,2,1,2,2,2
17736,2,1,1,1,1,1,1,3,1,10,100286219,1,2,2,2,1,2,1,2,2,1
17737,3,1,1,1,1,1,1,4,1,10,100286220,1,2,2,2,1,2,1,2,1,1
17738,2,1,1,1,1,1,2,2,1,10,10028891,1,1,2,2,1,2,1,2,2,1
17739,3,1,1,1,1,1,1,2,1,10,10028893,1,2,2,2,1,2,1,2,2,2
17740,3,1,1,1,1,1,1,2,1,10,10028894,1,2,2,2,1,1,1,1,1,1
17741,2,1,1,1,1,1,1,6,1,10,10028895,1,2,2,2,1,2,1,2,1,1
17742,3,1,1,1,1,1,1,4,1,10,10028896,1,2,2,2,1,1,1,2,1,1
17743,2,1,1,1,1,1,2,2,1,10,10028897,1,2,2,2,1,2,1,2,2,2
17744,2,1,1,1,1,1,1,4,1,10,10028898,1,1,2,1,1,2,1,2,2,2
17745,2,1,1,1,1,1,1,3,1,10,10028899,1,1,1,2,1,2,1,2,1,1
17746,2,1,1,1,1,1,1,4,1,10,100288910,1,1,2,2,1,2,1,2,2,2
17747,2,1,1,1,1,1,1,6,1,10,100288911,1,2,2,2,1,2,1,2,2,2
17748,2,2,1,1,1,1,2,3,1,10,100288912,1,2,1,2,1,2,1,2,2,2
17749,2,1,1,1,1,1,2,3,1,10,100288913,1,1,2,2,1,2,1,2,2,2
17750,2,1,1,1,1,1,2,2,1,10,100288914,1,1,2,2,1,2,1,2,2,2
17751,2,1,1,1,1,1,1,2,1,10,100288915,1,1,2,2,1,2,1,2,2,1
17752,2,1,1,1,1,1,1,6,1,10,100288917,1,2,1,1,1,2,1,2,1,1
17753,2,1,1,1,1,1,2,1,1,10,100288918,1,2,2,2,2,2,1,2,2,2
17754,2,2,1,1,1,1,1,4,1,10,100288920,1,2,2,2,1,2,1,1,1,1
17755,2,1,1,1,1,1,1,5,1,10,10029911,1,2,2,2,1,2,1,2,1,2
17756,3,1,1,1,1,1,1,6,1,10,10029912,1,1,2,2,1,2,1,1,1,1
17757,3,1,1,1,1,1,1,3,1,10,10029913,1,2,1,2,1,2,1,2,2,2
17758,3,2,1,1,1,2,2,4,1,10,10029914,1,2,2,2,1,2,1,2,2,2
17759,3,1,1,1,1,1,1,2,1,10,10029915,1,1,2,2,1,2,1,2,2,2
17760,3,2,2,1,1,1,2,3,1,10,10029916,1,2,2,2,1,2,1,2,2,2
17761,2,1,1,1,1,2,2,2,1,10,10029917,1,2,2,2,1,2,1,2,2,2
17762,2,1,1,1,1,2,1,4,1,10,10029919,1,1,2,2,1,2,1,2,2,2
17763,3,1,1,1,1,2,2,6,1,10,100299110,1,1,2,2,1,1,1,2,2,1
17764,2,1,1,1,1,2,2,2,1,10,100299111,1,1,2,2,1,2,1,2,2,2
17765,3,1,5,1,2,2,2,1,1,10,100299112,1,1,2,2,2,2,2,2,2,2
17766,2,1,1,1,1,1,1,2,1,10,100299113,1,2,2,2,1,2,1,2,2,1
17767,3,1,1,1,1,1,1,6,1,10,100299114,1,2,2,2,1,1,1,2,2,2
17768,2,1,2,1,1,1,2,2,1,10,100299115,1,2,2,2,1,2,1,2,2,2
17769,3,1,2,1,1,1,1,4,1,10,100299116,1,1,2,2,1,1,1,2,1,1
17770,3,1,2,1,1,1,1,8,1,10,100299117,1,1,2,2,1,2,1,2,2,1
17771,3,1,2,1,1,1,1,2,1,10,100299118,1,2,2,2,1,2,1,2,2,1
17772,2,1,2,1,1,1,1,2,1,10,100299119,1,1,1,1,1,2,1,2,2,2
17773,2,1,2,1,1,1,2,4,1,10,100299120,1,1,2,2,1,1,1,2,2,1
17774,3,1,1,1,1,1,1,4,1,10,10030042,1,2,2,2,1,2,1,1,2,1
17775,2,1,1,1,1,1,2,1,1,10,10030043,1,2,1,2,2,2,2,2,2,2
17776,3,1,1,1,1,1,1,5,1,10,10030044,1,2,2,2,1,2,1,2,2,1
17777,2,1,1,1,1,1,2,7,1,10,10030111,1,2,2,2,1,2,1,2,2,2
17778,3,1,1,1,1,2,2,2,1,10,10030112,1,2,2,2,1,2,1,2,2,2
17779,3,1,1,1,1,1,1,4,1,10,10030113,1,2,2,2,1,2,1,2,2,2
17780,2,1,2,1,1,1,2,4,1,10,10030114,1,2,2,2,1,2,1,2,2,1
17781,2,1,1,1,2,1,2,4,1,10,10030116,1,2,2,2,1,2,1,2,2,2
17782,2,2,1,1,2,1,2,6,1,10,10030117,1,1,2,2,1,2,1,2,2,2
17783,3,1,1,1,1,1,2,6,1,10,10030118,1,2,1,1,1,2,1,2,2,1
17784,2,1,1,1,1,2,2,2,1,10,10030119,1,2,2,2,1,2,2,2,2,2
17785,2,1,2,1,1,1,1,3,2,10,100301110,1,2,2,2,1,2,1,2,2,2
17786,2,1,2,1,1,1,1,3,2,10,100301110,2,2,2,2,2,2,1,2,2,2
17787,3,1,1,1,1,1,2,5,1,10,100301111,1,2,2,2,1,2,1,2,2,1
17788,2,1,1,1,1,1,2,1,1,10,100301112,1,2,2,2,1,2,2,2,2,2
17789,2,1,2,1,1,1,1,1,1,10,100301113,1,2,2,2,1,2,1,2,2,2
17790,2,2,1,1,1,1,1,6,1,10,100301115,1,2,2,2,1,2,1,2,2,2
17791,3,1,1,1,1,1,1,5,1,10,100301116,1,1,2,2,1,2,1,2,2,2
17792,2,2,5,1,1,2,2,2,1,10,100301117,1,2,1,1,2,2,1,2,2,2
17793,2,1,1,1,1,1,2,2,1,10,100301118,1,1,2,2,1,2,1,2,2,2
17794,2,1,1,1,1,2,2,4,1,10,100301119,1,2,2,2,1,2,1,2,2,2
17795,3,1,1,1,1,2,2,2,1,10,100301120,1,2,1,2,2,2,1,2,2,2
17796,2,1,1,1,1,1,1,5,1,10,10031131,1,2,2,2,1,2,1,2,2,2
17797,3,1,1,1,1,1,1,4,1,10,10031132,1,1,2,2,1,1,1,2,1,2
17798,3,1,1,1,1,2,2,2,1,10,10031133,1,2,2,2,1,2,1,2,2,2
17799,3,1,1,1,1,1,1,4,1,10,10031134,1,2,2,2,1,2,1,1,2,2
17800,2,1,1,1,1,1,1,1,1,10,10031135,1,1,2,2,1,2,1,2,2,2
17801,3,1,1,1,1,1,1,4,1,10,10031136,1,2,2,2,1,1,1,2,1,1
17802,2,5,1,1,1,1,1,5,1,10,10031137,1,2,1,2,1,2,1,2,2,1
17803,2,1,1,1,1,1,2,5,1,10,10031138,1,2,2,2,1,2,1,2,2,1
17804,2,1,1,1,1,1,2,5,1,10,10031139,1,2,1,1,1,1,1,2,2,1
17805,3,1,1,1,1,1,1,6,1,10,100311310,1,2,2,2,1,2,1,2,1,1
17806,2,5,1,1,1,1,2,2,1,10,100311312,1,2,2,2,1,2,1,2,2,2
17807,2,1,1,1,1,1,2,2,1,10,100311313,1,2,1,1,2,2,1,2,2,2
17808,2,1,1,1,1,1,1,5,1,10,100311314,1,2,1,2,2,2,1,2,1,1
17809,2,2,1,1,1,2,2,3,1,10,100311316,1,2,2,2,1,2,1,2,2,2
17810,2,1,1,1,1,1,1,5,1,10,100311317,1,1,1,2,1,2,1,2,1,1
17811,3,1,1,1,1,1,1,5,1,10,100311318,1,1,2,2,1,2,1,2,1,1
17812,3,1,1,1,1,1,2,4,1,10,100311319,1,2,2,2,1,2,1,2,2,2
17813,3,1,1,1,1,1,1,4,1,10,10032031,1,2,2,2,1,2,1,2,2,1
17814,3,1,1,1,1,1,1,4,1,10,10032032,1,2,2,2,1,2,1,2,1,1
17815,2,1,1,1,1,1,1,1,1,10,10032033,1,2,1,2,2,2,2,2,2,2
17816,2,1,1,1,1,1,1,3,1,10,10032034,1,2,2,2,1,1,1,2,1,1
17817,3,1,1,1,1,1,1,2,1,10,10032035,1,2,2,2,1,2,1,2,2,2
17818,3,1,1,1,1,1,1,3,1,10,10032036,1,1,2,2,1,2,1,2,1,1
17819,2,1,1,1,1,1,2,3,1,10,10032038,1,2,2,2,1,2,1,2,2,1
17820,3,1,1,1,1,1,1,3,1,10,10032039,1,1,1,2,1,2,1,2,1,1
17821,2,2,1,1,1,2,1,1,1,10,100320310,1,2,2,2,1,2,2,2,2,2
17822,2,2,1,1,1,2,1,4,1,10,100320312,1,2,2,2,1,2,1,2,2,1
17823,3,1,1,1,1,1,1,8,1,10,100320313,1,2,2,2,1,2,1,1,2,1
17824,2,1,1,1,1,1,1,2,1,10,100320314,1,2,2,2,1,2,1,2,2,1
17825,3,1,1,1,1,1,2,1,1,10,100320315,1,2,1,2,2,2,1,2,2,2
17826,2,1,1,1,1,1,2,6,1,10,100320317,1,2,1,2,2,2,1,2,1,2
17827,3,1,1,1,1,1,1,3,1,10,100320318,1,2,2,2,1,2,1,1,1,1
17828,2,1,1,1,1,1,1,3,1,10,100320319,1,1,1,2,2,2,1,2,2,1
17829,2,1,1,1,1,1,1,1,1,10,100320320,1,1,1,1,1,1,1,2,1,1
17830,2,1,1,1,1,1,2,4,1,10,10032081,1,2,2,2,2,2,1,2,2,2
17831,2,1,1,1,1,1,1,5,1,10,10032082,1,1,1,1,2,2,1,2,1,1
17832,2,2,1,1,1,1,1,5,1,10,10032084,1,2,2,2,1,2,1,2,2,1
17833,3,1,1,1,1,1,1,5,1,10,10032085,1,2,1,1,2,1,1,2,1,2
17834,3,1,1,1,1,1,1,5,1,10,10032087,1,1,2,2,1,2,1,1,1,1
17835,2,1,1,1,1,1,2,1,1,10,10032088,1,2,2,2,1,2,1,2,2,2
17836,2,1,1,1,1,1,1,5,1,10,10032089,1,2,1,2,1,2,1,2,1,1
17837,2,1,1,1,1,1,1,6,1,10,100320810,1,2,1,2,1,2,1,1,1,1
17838,3,1,1,1,1,1,1,2,1,10,100320811,1,2,1,2,1,2,1,2,1,1
17839,2,1,1,1,1,1,1,6,1,10,100320812,1,1,1,1,2,2,1,2,1,1
17840,3,1,1,1,1,1,1,6,1,10,100320813,1,2,2,2,1,1,1,2,1,1
17841,3,1,1,1,1,1,1,3,1,10,100320814,1,2,2,2,1,2,1,2,2,1
17842,2,2,1,1,1,1,2,7,1,10,100320815,1,2,1,2,2,2,1,2,2,2
17843,3,1,1,1,1,1,1,2,1,10,100320816,1,2,2,2,1,2,1,2,2,1
17844,2,1,1,1,1,1,1,1,1,10,100320817,1,1,2,1,1,2,1,2,2,2
17845,3,1,1,1,1,1,1,1,1,10,100320818,1,2,2,2,1,2,1,2,2,1
17846,3,1,1,1,1,1,1,4,1,10,100320819,1,2,1,2,1,2,1,2,1,1
17847,3,1,2,1,1,1,1,3,1,10,100320820,1,2,2,2,1,1,1,1,1,2
17848,2,1,1,1,1,1,1,3,1,10,10032161,1,2,1,1,1,2,1,2,2,2
17849,2,1,1,1,1,1,1,3,1,10,10032162,1,2,2,2,1,2,1,2,1,1
17850,2,1,1,1,1,1,1,4,1,10,10032163,1,1,2,2,1,2,1,2,2,2
17851,2,1,1,1,2,1,2,5,1,10,10032164,1,2,2,2,1,2,1,2,1,2
17852,3,1,1,1,1,1,1,4,1,10,10032165,1,2,2,2,1,2,1,2,1,1
17853,2,1,1,1,1,1,2,5,1,10,10032166,1,2,1,2,2,2,1,2,2,2
17854,3,1,1,1,1,1,1,4,1,10,10032167,1,2,2,1,1,2,1,1,1,1
17855,3,1,1,1,1,1,1,3,1,10,10032168,1,2,1,2,1,1,1,1,1,1
17856,3,1,1,1,1,1,1,2,1,10,10032169,1,2,1,1,1,2,1,1,1,2
17857,2,1,1,1,1,1,1,1,1,10,100321610,1,2,2,2,1,2,1,2,2,2
17858,3,1,1,1,1,2,2,1,1,10,100321611,1,2,2,2,2,2,1,2,2,2
17859,2,1,1,1,1,1,1,4,1,10,100321612,1,2,2,2,1,2,1,1,1,1
17860,3,1,1,1,1,1,1,1,1,10,100321613,1,2,1,1,2,2,1,2,2,2
17861,3,1,1,1,1,1,1,1,1,10,100321614,1,2,1,1,2,2,1,2,2,2
17862,2,1,1,1,1,1,1,4,1,10,100321615,1,1,2,2,1,2,1,2,2,2
17863,2,1,3,1,1,2,2,1,1,10,100321617,1,2,1,2,2,2,2,2,2,2
17864,2,1,1,1,1,1,1,4,1,10,100321619,1,2,1,2,2,2,1,2,1,2
17865,2,1,1,1,1,1,2,1,1,10,100321620,1,2,2,2,1,2,1,2,1,1
17866,2,1,1,1,1,1,2,2,1,10,10034501,1,2,2,2,1,2,1,2,2,2
17867,3,1,1,1,1,1,1,5,1,10,10034502,1,2,2,2,1,2,1,2,1,1
17868,2,2,1,1,1,1,1,3,1,10,10034503,1,1,2,2,1,2,1,2,2,1
17869,3,1,1,1,1,1,1,4,1,10,10034504,1,1,2,2,1,2,1,2,2,2
17870,3,1,1,1,1,1,1,2,1,10,10034505,1,2,2,2,1,2,1,2,1,1
17871,3,1,1,1,1,1,1,3,1,10,10034506,1,2,1,2,2,2,1,2,1,1
17872,2,1,1,1,1,1,1,2,1,10,10034507,1,2,1,2,2,2,2,2,2,2
17873,3,1,1,1,1,1,1,4,1,10,10034508,1,1,2,2,1,1,1,1,2,1
17874,3,1,1,1,1,1,2,2,1,10,10034509,1,2,2,2,2,2,1,2,1,1
17875,3,1,1,1,1,1,1,2,1,10,100345010,1,1,2,2,1,2,1,2,2,2
17876,3,1,1,1,1,1,2,1,1,10,100345011,1,2,1,1,2,2,1,2,1,2
17877,3,1,1,1,1,1,1,1,1,10,100345012,1,1,2,2,1,2,1,2,2,2
17878,3,1,1,1,1,1,1,6,1,10,100345015,1,1,2,2,1,2,1,2,2,2
17879,2,1,1,1,1,1,2,2,1,10,100345016,1,1,1,2,2,2,2,2,2,1
17880,3,1,1,1,1,1,1,2,1,10,100345017,1,2,1,2,2,2,1,2,2,2
